INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,NMDC,26-Dec-2024,2024-12-26,250.00,CE,0.00,0.00,0.00,16.55,9.85,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,245.00,PE,11.25,15.10,11.25,13.75,13.75,28,325.47825,1782000,-22500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,245.00,CE,4.05,4.25,2.10,2.35,2.35,867,9659.32875,4936500,130500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,260.00,CE,1.20,1.20,0.60,0.70,0.70,493,5784.615,4563000,-229500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,260.00,PE,26.45,26.45,26.45,26.45,27.90,1,12.89025,1206000,0,15-OCT-2024
FUTSTK,NMDC,31-Oct-2024,2024-10-31,,,238.69,238.69,231.50,233.05,233.05,3525,37078.1829,90036000,490500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,215.00,CE,20.00,20.00,18.15,19.10,19.10,8,84.15675,1026000,-9000,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,225.00,CE,13.90,13.90,9.80,10.65,10.65,268,2851.479,1818000,94500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,255.00,PE,0.00,0.00,0.00,23.20,23.40,0,0.00,324000,0,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,200.00,CE,35.00,36.00,33.00,33.00,33.00,4,42.255,540000,-13500,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,200.00,CE,0.00,0.00,0.00,37.00,35.30,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,26-Dec-2024,2024-12-26,200.00,PE,0.00,0.00,0.00,6.10,3.25,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,265.00,PE,0.00,0.00,0.00,35.45,33.85,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,26-Dec-2024,2024-12-26,180.00,CE,0.00,0.00,0.00,59.95,55.25,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,215.00,CE,0.00,0.00,0.00,30.00,23.45,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,190.00,CE,0.00,0.00,0.00,43.15,44.30,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,190.00,PE,0.95,1.05,0.80,0.85,0.70,27,231.921,175500,40500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,190.00,PE,0.25,0.30,0.20,0.20,0.20,118,1010.21175,1048500,-94500,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,195.00,CE,0.00,0.00,0.00,44.85,39.70,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,195.00,PE,0.30,0.35,0.30,0.30,0.30,35,307.59975,499500,-4500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,180.00,PE,0.15,0.20,0.15,0.15,0.15,69,559.368,459000,-189000,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,180.00,PE,0.50,0.50,0.50,0.50,0.25,1,8.1225,270000,0,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,200.00,PE,0.35,0.45,0.35,0.40,0.40,189,1704.26475,2443500,-81000,15-OCT-2024
OPTSTK,NMDC,26-Dec-2024,2024-12-26,200.00,CE,0.00,0.00,0.00,44.00,37.95,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,26-Dec-2024,2024-12-26,240.00,CE,0.00,0.00,0.00,20.55,13.55,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,230.00,CE,13.60,13.60,12.55,13.50,13.50,9,98.42175,144000,13500,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,235.00,PE,5.00,7.95,5.00,7.00,7.00,831,9032.0175,2538000,58500,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,235.00,PE,0.00,0.00,0.00,10.40,12.80,0,0.00,27000,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,255.00,PE,0.00,0.00,0.00,28.35,25.85,0,0.00,0,0,15-OCT-2024
FUTSTK,NMDC,26-Dec-2024,2024-12-26,,,239.00,239.00,234.85,235.71,235.71,15,159.64425,1255500,45000,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,205.00,PE,0.00,0.00,0.00,5.20,2.40,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,28-Nov-2024,2024-11-28,205.00,CE,0.00,0.00,0.00,37.05,31.10,0,0.00,0,0,15-OCT-2024
OPTSTK,NMDC,31-Oct-2024,2024-10-31,205.00,PE,0.50,0.55,0.45,0.50,0.50,79,730.58625,846000,-54000,15-OCT-2024
OPTSTK,RAMCOCEM,26-Dec-2024,2024-12-26,900.00,PE,0.00,0.00,0.00,66.85,49.65,0,0.00,0,0,15-OCT-2024
OPTSTK,RAMCOCEM,31-Oct-2024,2024-10-31,900.00,PE,40.00,40.00,34.50,34.50,34.50,4,31.87925,40800,-1700,15-OCT-2024
OPTSTK,RAMCOCEM,31-Oct-2024,2024-10-31,840.00,CE,0.00,0.00,0.00,36.30,39.05,0,0.00,33150,0,15-OCT-2024
OPTSTK,RAMCOCEM,28-Nov-2024,2024-11-28,810.00,CE,0.00,0.00,0.00,80.60,74.25,0,0.00,0,0,15-OCT-2024
OPTSTK,RAMCOCEM,26-Dec-2024,2024-12-26,780.00,PE,0.00,0.00,0.00,16.95,6.75,0,0.00,0,0,15-OCT-2024
OPTSTK,RAMCOCEM,26-Dec-2024,2024-12-26,1000.00,PE,0.00,0.00,0.00,137.30,123.90,0,0.00,0,0,15-OCT-2024
OPTSTK,RAMCOCEM,26-Dec-2024,2024-12-26,1000.00,CE,0.00,0.00,0.00,16.35,7.20,0,0.00,0,0,15-OCT-2024
OPTSTK,RAMCOCEM,28-Nov-2024,2024-11-28,830.00,PE,0.00,0.00,0.00,26.25,12.35,0,0.00,0,0,15-OCT-2024
