INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1660.00,CE,0.00,0.00,0.00,0.50,0.05,0,0.00,1050,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1600.00,CE,0.65,0.80,0.25,0.30,0.30,93,520.96555,184450,-3850,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1240.00,CE,0.00,0.00,0.00,428.80,213.15,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1240.00,PE,0.00,0.00,0.00,1.80,1.20,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1680.00,PE,0.00,0.00,0.00,226.20,233.30,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1680.00,CE,0.00,0.00,0.00,96.05,2.15,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1500.00,PE,0.00,0.00,0.00,86.35,75.00,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1500.00,CE,7.00,9.00,4.70,5.15,5.15,1335,7040.82487,429800,-59500,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1440.00,PE,26.00,30.30,18.40,22.85,22.85,841,4304.96062,114800,14700,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1360.00,PE,0.00,0.00,0.00,8.45,13.90,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1320.00,PE,0.00,0.00,0.00,1.50,0.75,0,0.00,16100,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1300.00,PE,0.00,0.00,0.00,12.45,4.70,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1640.00,CE,0.00,0.00,0.00,31.65,13.90,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1600.00,PE,0.00,0.00,0.00,144.00,153.95,0,0.00,38500,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1600.00,CE,0.00,0.00,0.00,137.40,7.75,0,0.00,0,0,14-NOV-2024
FUTSTK,UNITDSPR,30-Jan-2025,2025-01-30,,,1455.00,1469.95,1455.00,1461.25,1461.25,9,46.080475,8400,350,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1400.00,CE,0.00,0.00,0.00,282.70,78.25,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1400.00,PE,0.00,0.00,0.00,12.85,25.05,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1720.00,CE,0.00,0.00,0.00,3.95,0.05,0,0.00,700,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1520.00,CE,0.00,0.00,0.00,188.85,22.85,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1700.00,CE,0.00,0.00,0.00,0.60,0.05,0,0.00,700,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1460.00,PE,37.80,42.50,27.50,33.00,33.00,456,2382.71302,99400,-10850,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1540.00,CE,2.50,3.05,1.45,1.60,1.60,649,3503.40987,131950,-16450,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1540.00,PE,0.00,0.00,0.00,89.60,96.85,0,0.00,18200,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1580.00,PE,0.00,0.00,0.00,124.55,134.50,0,0.00,3500,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1320.00,PE,0.00,0.00,0.00,5.30,6.95,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1320.00,CE,0.00,0.00,0.00,353.70,139.50,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1300.00,PE,1.20,1.25,1.05,1.20,1.20,30,136.622675,38150,-4200,14-NOV-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1600.00,CE,0.00,0.00,0.00,41.00,20.55,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1620.00,CE,0.00,0.00,0.00,19.00,5.70,0,0.00,0,0,14-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1620.00,PE,0.00,0.00,0.00,171.90,170.80,0,0.00,0,0,14-NOV-2024
