INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,MANAPPURAM,31-Oct-2024,2024-10-31,210.00,CE,0.00,0.00,0.00,18.00,13.30,0,0.00,3000,0,09-SEP-2024
OPTSTK,MANAPPURAM,28-Nov-2024,2024-11-28,215.00,PE,0.00,0.00,0.00,18.00,22.20,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,215.00,CE,3.65,3.65,2.60,3.00,3.00,388,2538.0795,1488000,72000,09-SEP-2024
OPTSTK,MANAPPURAM,28-Nov-2024,2024-11-28,190.00,PE,0.00,0.00,0.00,8.00,10.00,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,175.00,CE,0.00,0.00,0.00,44.10,30.80,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,227.50,CE,0.00,0.00,0.00,1.40,1.90,0,0.00,120000,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,227.50,PE,23.40,23.40,23.20,23.20,23.95,2,15.048,12000,6000,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,190.00,CE,16.10,16.40,15.75,15.95,17.95,46,284.2605,60000,42000,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,190.00,PE,1.60,1.95,1.35,1.40,1.40,222,1276.6725,960000,-15000,09-SEP-2024
OPTSTK,MANAPPURAM,31-Oct-2024,2024-10-31,250.00,CE,0.00,0.00,0.00,4.50,3.05,0,0.00,3000,0,09-SEP-2024
OPTSTK,MANAPPURAM,28-Nov-2024,2024-11-28,250.00,CE,0.00,0.00,0.00,10.65,5.80,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,31-Oct-2024,2024-10-31,232.50,PE,0.00,0.00,0.00,25.20,31.50,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,232.50,CE,0.85,0.85,0.50,0.50,1.25,3,20.991,117000,-6000,09-SEP-2024
OPTSTK,MANAPPURAM,31-Oct-2024,2024-10-31,232.50,CE,0.00,0.00,0.00,12.10,6.10,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,202.50,CE,7.50,7.70,7.35,7.35,9.85,9,56.7105,18000,6000,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,202.50,PE,5.65,6.20,4.80,4.85,4.85,47,293.1525,36000,3000,09-SEP-2024
OPTSTK,MANAPPURAM,28-Nov-2024,2024-11-28,250.00,PE,0.00,0.00,0.00,39.65,47.15,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,26-Sep-2024,2024-09-26,232.50,PE,0.00,0.00,0.00,22.15,28.30,0,0.00,21000,0,09-SEP-2024
OPTSTK,MANAPPURAM,31-Oct-2024,2024-10-31,225.00,PE,0.00,0.00,0.00,30.60,26.00,0,0.00,0,0,09-SEP-2024
OPTSTK,MANAPPURAM,28-Nov-2024,2024-11-28,225.00,CE,0.00,0.00,0.00,18.90,11.75,0,0.00,0,0,09-SEP-2024
