INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,BAJAJFINSV,28-Nov-2024,2024-11-28,2200.00,PE,0.00,0.00,0.00,413.95,443.75,0,0.00,0,0,24-OCT-2024
OPTSTK,BAJAJFINSV,26-Dec-2024,2024-12-26,2040.00,PE,0.00,0.00,0.00,123.85,280.35,0,0.00,0,0,24-OCT-2024
OPTSTK,TATASTEEL,31-Oct-2024,2024-10-31,167.50,CE,0.20,0.20,0.10,0.10,0.10,244,2249.56325,13442000,-55000,24-OCT-2024
OPTSTK,TATASTEEL,28-Nov-2024,2024-11-28,167.50,PE,0.00,0.00,0.00,17.65,18.20,0,0.00,44000,0,24-OCT-2024
OPTSTK,TATASTEEL,31-Oct-2024,2024-10-31,167.50,PE,18.15,18.60,18.15,18.60,18.30,5,51.1115,5214000,0,24-OCT-2024
OPTSTK,BAJAJFINSV,31-Oct-2024,2024-10-31,1620.00,PE,2.25,5.70,1.25,1.65,1.65,393,3189.0825,41000,-500,24-OCT-2024
OPTSTK,BAJAJFINSV,31-Oct-2024,2024-10-31,2080.00,PE,0.00,0.00,0.00,330.00,335.20,0,0.00,13000,0,24-OCT-2024
OPTSTK,BAJAJFINSV,31-Oct-2024,2024-10-31,2080.00,CE,0.65,0.75,0.30,0.40,0.40,35,364.07525,72000,-9000,24-OCT-2024
OPTSTK,BAJAJFINSV,28-Nov-2024,2024-11-28,2080.00,CE,0.00,0.00,0.00,5.00,0.55,0,0.00,2500,0,24-OCT-2024
OPTSTK,BAJAJFINSV,26-Dec-2024,2024-12-26,2080.00,PE,0.00,0.00,0.00,146.75,317.70,0,0.00,0,0,24-OCT-2024
OPTSTK,BAJAJFINSV,31-Oct-2024,2024-10-31,2220.00,PE,0.00,0.00,0.00,439.45,475.05,0,0.00,0,0,24-OCT-2024
OPTSTK,BAJAJFINSV,28-Nov-2024,2024-11-28,2220.00,PE,0.00,0.00,0.00,236.85,463.60,0,0.00,0,0,24-OCT-2024
OPTSTK,TATASTEEL,28-Nov-2024,2024-11-28,190.00,PE,0.00,0.00,0.00,38.00,39.80,0,0.00,22000,0,24-OCT-2024
OPTSTK,BAJAJFINSV,26-Dec-2024,2024-12-26,1800.00,CE,0.00,0.00,0.00,247.10,53.50,0,0.00,0,0,24-OCT-2024
OPTSTK,BAJAJFINSV,26-Dec-2024,2024-12-26,2320.00,PE,0.00,0.00,0.00,321.95,551.20,0,0.00,0,0,24-OCT-2024
