INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1040.00,CE,3.15,3.65,2.55,3.05,3.05,174,1134.45375,159375,10000,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,860.00,PE,4.95,5.10,3.10,3.40,3.40,198,1069.04312,188125,1875,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,860.00,CE,0.00,0.00,0.00,79.55,91.90,0,0.00,3125,0,02-JAN-2025
OPTSTK,JINDALSTEL,27-Mar-2025,2025-03-27,840.00,PE,0.00,0.00,0.00,25.20,15.20,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,27-Mar-2025,2025-03-27,720.00,PE,0.00,0.00,0.00,4.90,1.60,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,880.00,PE,7.50,8.15,5.00,5.55,5.55,314,1739.69125,169375,3750,02-JAN-2025
OPTSTK,JINDALSTEL,27-Feb-2025,2025-02-27,820.00,PE,0.00,0.00,0.00,30.40,6.40,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,27-Feb-2025,2025-02-27,760.00,PE,0.00,0.00,0.00,15.05,1.60,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1010.00,PE,66.05,67.80,60.00,65.65,65.65,19,127.729062,9375,3750,02-JAN-2025
OPTSTK,JINDALSTEL,27-Feb-2025,2025-02-27,980.00,CE,0.00,0.00,0.00,44.55,35.20,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,27-Mar-2025,2025-03-27,1120.00,PE,0.00,0.00,0.00,182.05,173.55,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,780.00,PE,0.65,0.65,0.40,0.45,0.40,41,199.985937,226250,18750,02-JAN-2025
OPTSTK,JINDALSTEL,27-Feb-2025,2025-02-27,840.00,PE,5.70,5.70,5.70,5.70,9.45,2,10.57125,1250,1250,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,760.00,CE,0.00,0.00,0.00,186.50,185.80,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,880.00,CE,0.00,0.00,0.00,68.35,75.65,0,0.00,11250,0,02-JAN-2025
OPTSTK,JINDALSTEL,27-Feb-2025,2025-02-27,880.00,CE,0.00,0.00,0.00,86.45,89.35,0,0.00,0,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,870.00,PE,6.40,6.40,4.00,4.50,7.40,144,787.348437,75625,19375,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,960.00,CE,19.75,23.15,17.75,20.45,20.45,432,2648.09062,206875,-14375,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,810.00,CE,0.00,0.00,0.00,123.00,137.15,0,0.00,3750,0,02-JAN-2025
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,840.00,CE,0.00,0.00,0.00,127.10,109.35,0,0.00,0,0,02-JAN-2025
