INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1340.00,CE,0.00,0.00,0.00,192.30,216.30,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1320.00,PE,0.00,0.00,0.00,26.50,0.80,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1560.00,PE,0.00,0.00,0.00,102.95,61.55,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1420.00,PE,0.45,1.10,0.45,1.10,1.10,56,278.50725,59850,-8750,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1540.00,CE,0.00,0.00,0.00,86.00,57.65,0,0.00,4550,0,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1540.00,PE,6.15,12.75,3.60,11.50,11.50,1427,7727.64055,139650,-58100,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1540.00,CE,39.10,50.30,16.55,19.05,19.05,391,2148.16997,91700,-14000,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1560.00,PE,40.00,50.00,40.00,50.00,51.05,12,67.442025,4900,1050,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1380.00,PE,0.00,0.00,0.00,20.35,3.35,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1320.00,CE,0.00,0.00,0.00,179.30,235.60,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1400.00,CE,169.35,169.50,152.85,155.90,155.90,62,339.6589,22750,21700,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1400.00,PE,5.15,6.75,4.50,5.95,5.95,30,147.55755,19950,7000,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1400.00,CE,0.00,0.00,0.00,162.35,173.55,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1840.00,PE,0.00,0.00,0.00,315.65,276.25,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1440.00,PE,0.00,0.00,0.00,47.15,18.45,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1700.00,PE,0.00,0.00,0.00,240.70,153.35,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1480.00,CE,0.00,0.00,0.00,112.35,112.65,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1640.00,CE,39.00,39.00,22.00,23.80,23.80,20,116.9637,23450,350,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1700.00,PE,0.00,0.00,0.00,194.60,151.15,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1700.00,CE,1.20,1.60,0.40,0.50,0.50,225,1339.42952,82950,-17850,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1700.00,CE,20.80,23.95,12.00,12.90,12.90,104,625.129225,58450,9100,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1200.00,PE,0.05,0.05,0.05,0.05,0.05,1,4.200175,1050,0,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1360.00,CE,0.00,0.00,0.00,191.35,208.15,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1800.00,CE,7.80,7.80,3.70,3.70,3.70,6,37.9309,9450,1400,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1760.00,CE,0.00,0.00,0.00,13.45,3.55,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1660.00,PE,0.00,0.00,0.00,102.05,117.85,0,0.00,1050,0,20-DEC-2024
FUTSTK,UNITDSPR,27-Feb-2025,2025-02-27,,,1601.50,1604.35,1575.00,1575.00,1564.65,27,150.31765,21000,0,20-DEC-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1500.00,CE,105.05,105.05,82.45,85.10,85.10,42,233.952075,18550,-3850,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1440.00,CE,0.00,0.00,0.00,135.90,141.50,0,0.00,0,0,20-DEC-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1480.00,PE,2.00,3.40,1.50,3.00,3.00,441,2287.894,166600,-34650,20-DEC-2024
FUTSTK,UNITDSPR,30-Jan-2025,2025-01-30,,,1586.15,1597.85,1554.70,1558.40,1558.40,7077,39083.4790,2881900,1912750,20-DEC-2024
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1600.00,CE,0.00,0.00,0.00,58.70,48.65,0,0.00,0,0,20-DEC-2024
OPTSTK,OFSS,26-Dec-2024,2024-12-26,12000.00,CE,860.05,860.05,287.90,321.75,321.75,483,3006.72562,26700,1100,20-DEC-2024
