INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,1020.00,CE,35.70,36.20,22.65,23.00,23.00,64,418.622187,34375,11875,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1200.00,CE,0.45,0.50,0.35,0.40,0.40,56,420.143437,268125,-10625,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,880.00,PE,2.00,5.30,1.85,4.60,4.60,668,3689.07375,128125,96250,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,1060.00,CE,22.95,23.75,14.85,15.00,15.00,48,323.474687,44375,3750,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,1060.00,PE,115.00,121.00,115.00,121.00,121.00,3,22.10625,1875,1875,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1060.00,CE,5.50,5.50,1.80,1.95,1.95,1506,10003.1934,454375,-128125,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,960.00,PE,15.75,33.55,15.70,32.20,32.20,1463,8991.05593,149375,70000,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,970.00,PE,19.80,39.40,19.35,37.70,37.70,656,4091.32718,131250,37500,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,1080.00,CE,16.25,16.25,13.30,13.30,14.35,3,20.5215625,1250,-625,19-JUL-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,880.00,CE,0.00,0.00,0.00,203.10,111.80,0,0.00,0,0,19-JUL-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,880.00,PE,0.00,0.00,0.00,19.85,33.35,0,0.00,0,0,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,840.00,PE,0.00,0.00,0.00,29.50,0.20,0,0.00,0,0,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,920.00,CE,70.00,70.00,70.00,70.00,70.25,1,6.1875,1875,625,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,1080.00,PE,0.00,0.00,0.00,101.05,139.15,0,0.00,0,0,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,920.00,CE,62.70,66.40,38.45,39.30,39.30,81,489.410625,21875,20000,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1210.00,CE,0.00,0.00,0.00,0.70,0.00,0,0.00,13750,0,19-JUL-2024
FUTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,,,994.00,994.00,957.05,957.95,957.95,55,332.900625,58750,16875,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1050.00,PE,75.00,104.25,74.70,104.00,103.00,57,405.390937,174375,-8750,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,960.00,CE,70.00,70.00,44.25,44.80,44.80,115,725.679687,46250,46250,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1140.00,PE,0.00,0.00,0.00,90.15,192.35,0,0.00,1875,0,19-JUL-2024
OPTSTK,JINDALSTEL,29-Aug-2024,2024-08-29,840.00,PE,7.30,10.55,7.30,9.90,9.90,188,997.721875,84375,63125,19-JUL-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,960.00,CE,0.00,0.00,0.00,146.30,67.85,0,0.00,0,0,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1090.00,CE,2.65,2.65,1.15,1.20,1.20,591,4032.7375,131875,-93125,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1090.00,PE,134.40,134.40,134.40,134.40,142.45,1,7.6525,29375,-625,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1220.00,CE,0.30,0.30,0.15,0.20,0.20,6,45.7575,26875,-625,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,1140.00,CE,0.85,0.90,0.60,0.65,0.65,190,1354.59031,111250,-43750,19-JUL-2024
OPTSTK,JINDALSTEL,25-Jul-2024,2024-07-25,900.00,PE,3.90,9.05,2.95,7.95,7.95,1221,6916.61031,306250,55625,19-JUL-2024
