INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1820.00,CE,0.00,0.00,0.00,73.85,89.90,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1900.00,CE,60.45,60.45,39.00,45.00,56.10,24,256.827725,7150,2750,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1900.00,PE,124.00,124.00,124.00,124.00,123.50,1,11.132,550,550,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1660.00,CE,0.00,0.00,0.00,142.30,166.10,0,0.00,1100,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1660.00,PE,10.00,11.00,10.00,11.00,22.10,2,18.3755,1100,1100,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1660.00,PE,2.05,6.35,2.05,2.80,2.80,512,4687.51057,79200,19800,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1860.00,CE,74.70,74.70,21.50,24.20,24.20,1831,19068.7879,114400,30800,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1860.00,PE,0.00,0.00,0.00,154.00,99.30,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,31-Oct-2024,2024-10-31,2080.00,PE,0.00,0.00,0.00,330.15,269.90,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1880.00,PE,0.00,0.00,0.00,133.55,111.05,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1880.00,CE,0.00,0.00,0.00,88.55,63.50,0,0.00,550,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1880.00,CE,55.10,56.80,17.00,19.05,19.05,753,7904.7056,56100,12650,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1640.00,PE,0.00,0.00,0.00,38.70,18.15,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,31-Oct-2024,2024-10-31,2080.00,CE,0.00,0.00,0.00,33.00,38.35,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,2080.00,CE,8.00,8.80,2.60,2.95,2.95,531,6084.66897,142450,12650,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1700.00,PE,5.20,12.45,4.95,6.45,6.45,2110,19827.7981,177650,53900,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1520.00,CE,0.00,0.00,0.00,220.20,301.00,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1760.00,CE,0.00,0.00,0.00,178.20,123.00,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1760.00,PE,0.00,0.00,0.00,77.10,51.55,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,31-Oct-2024,2024-10-31,1760.00,PE,0.00,0.00,0.00,112.60,73.75,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,31-Oct-2024,2024-10-31,2160.00,PE,0.00,0.00,0.00,397.90,335.50,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1560.00,CE,0.00,0.00,0.00,319.55,277.15,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,1560.00,PE,0.00,0.00,0.00,22.10,7.40,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1560.00,CE,0.00,0.00,0.00,327.85,261.45,0,0.00,2200,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1960.00,PE,0.00,0.00,0.00,124.10,147.35,0,0.00,1100,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1800.00,PE,18.25,48.90,18.00,31.15,31.15,3294,33267.0098,185900,19800,14-AUG-2024
OPTSTK,MUTHOOTFIN,31-Oct-2024,2024-10-31,1800.00,CE,0.00,0.00,0.00,111.10,135.25,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,2040.00,PE,0.00,0.00,0.00,235.25,227.50,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,2000.00,PE,138.85,195.00,138.85,174.60,183.00,21,250.108925,5500,1650,14-AUG-2024
OPTSTK,MUTHOOTFIN,26-Sep-2024,2024-09-26,2160.00,CE,0.00,0.00,0.00,35.90,8.10,0,0.00,0,0,14-AUG-2024
OPTSTK,MUTHOOTFIN,29-Aug-2024,2024-08-29,1620.00,CE,0.00,0.00,0.00,252.15,203.25,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1680.00,PE,0.00,0.00,0.00,220.55,73.55,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1680.00,PE,12.20,18.20,10.00,17.80,17.80,32,216.639,20800,-400,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1900.00,CE,11.95,14.40,5.55,6.45,6.45,728,5558.366,410000,-15600,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1660.00,PE,0.00,0.00,0.00,75.85,65.30,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1660.00,PE,8.00,13.65,7.80,12.35,12.35,55,367.3004,78400,4000,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1520.00,CE,0.00,0.00,0.00,314.40,279.50,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,2160.00,PE,0.00,0.00,0.00,416.40,428.55,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,2000.00,CE,0.00,0.00,0.00,19.05,28.15,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,2000.00,CE,3.80,4.00,2.75,2.80,2.80,98,785.3248,132800,-4400,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,2020.00,PE,0.00,0.00,0.00,204.05,287.20,0,0.00,400,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1560.00,CE,0.00,0.00,0.00,116.30,216.45,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1620.00,PE,7.35,7.35,5.35,7.10,7.10,6,39.0284,3200,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1620.00,CE,0.00,0.00,0.00,162.85,133.85,0,0.00,1200,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1780.00,CE,46.80,53.00,22.00,24.05,24.05,148,1074.58,32800,5200,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1840.00,PE,0.00,0.00,0.00,342.00,160.95,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,2020.00,CE,2.30,3.05,2.00,2.00,2.00,59,477.2536,28000,-10400,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1640.00,CE,0.00,0.00,0.00,86.60,161.70,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1460.00,PE,0.00,0.00,0.00,1.20,1.50,0,0.00,1600,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,2040.00,CE,0.00,0.00,0.00,75.15,51.45,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,2040.00,CE,0.00,0.00,0.00,66.00,22.25,0,0.00,800,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,2160.00,CE,0.00,0.00,0.00,50.75,31.85,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1400.00,CE,0.00,0.00,0.00,365.00,334.50,0,0.00,1600,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1600.00,CE,0.00,0.00,0.00,260.70,225.50,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1600.00,PE,0.00,0.00,0.00,77.25,70.80,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1500.00,CE,0.00,0.00,0.00,287.45,237.55,0,0.00,1600,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1840.00,PE,0.00,0.00,0.00,189.80,188.35,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1620.00,PE,0.00,0.00,0.00,61.30,50.65,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1760.00,CE,0.00,0.00,0.00,172.60,139.25,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1760.00,PE,32.00,58.80,30.25,52.65,52.65,297,2149.3118,43600,-2000,14-AUG-2024
OPTSTK,MGL,29-Aug-2024,2024-08-29,1940.00,PE,0.00,0.00,0.00,165.15,212.70,0,0.00,3600,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1720.00,PE,0.00,0.00,0.00,126.45,121.60,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,26-Sep-2024,2024-09-26,1640.00,PE,0.00,0.00,0.00,193.60,57.65,0,0.00,0,0,14-AUG-2024
OPTSTK,MGL,31-Oct-2024,2024-10-31,1640.00,PE,0.00,0.00,0.00,92.05,85.90,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,310.00,CE,0.00,0.00,0.00,34.30,27.70,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,379.50,CE,0.00,0.00,0.00,4.00,3.65,0,0.00,1800,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,330.00,PE,12.75,13.15,9.50,10.40,10.40,611,3746.3958,441000,-77400,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,330.00,PE,17.00,17.00,14.30,16.60,19.10,3,18.6822,5400,-1800,14-AUG-2024
OPTSTK,BPCL,31-Oct-2024,2024-10-31,289.50,PE,0.00,0.00,0.00,12.95,8.05,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,399.50,CE,0.00,0.00,0.00,3.00,1.75,0,0.00,1800,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,399.50,CE,0.30,0.45,0.30,0.30,0.10,58,417.456,237600,-30600,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,319.50,PE,6.75,7.60,5.05,5.45,5.45,860,5035.8438,2525400,169200,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,319.50,CE,20.00,20.00,20.00,20.00,22.15,1,6.111,27000,1800,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,280.00,PE,0.65,0.70,0.55,0.60,0.60,46,232.353,39600,39600,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,349.50,CE,2.25,2.35,1.55,1.65,1.65,1855,11733.0759,6402600,-131400,14-AUG-2024
FUTSTK,BPCL,31-Oct-2024,2024-10-31,,,326.90,331.70,326.90,329.25,329.25,44,260.9946,275400,-10800,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,380.00,PE,0.00,0.00,0.00,46.15,54.20,0,0.00,1800,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,299.50,PE,0.00,0.00,0.00,5.00,6.65,0,0.00,19800,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,299.50,CE,0.00,0.00,0.00,32.65,34.75,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,240.00,CE,0.00,0.00,0.00,94.25,85.75,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,31-Oct-2024,2024-10-31,240.00,PE,0.00,0.00,0.00,0.75,0.95,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,300.00,PE,5.55,5.55,4.35,4.35,4.35,17,93.2166,158400,21600,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,259.50,CE,0.00,0.00,0.00,62.30,68.55,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,259.50,CE,0.00,0.00,0.00,69.65,66.35,0,0.00,455400,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,259.50,PE,0.30,0.30,0.20,0.25,0.25,16,74.8089,448200,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,449.50,CE,0.00,0.00,0.00,0.80,0.20,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,449.50,CE,0.00,0.00,0.00,0.50,0.00,0,0.00,1800,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,449.50,PE,0.00,0.00,0.00,147.65,120.85,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,289.50,PE,2.50,2.75,2.50,2.75,4.30,6,31.5585,109800,10800,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,189.50,PE,0.00,0.00,0.00,0.20,0.00,0,0.00,10800,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,420.00,PE,0.00,0.00,0.00,84.20,92.15,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,269.50,CE,0.00,0.00,0.00,41.55,59.30,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,31-Oct-2024,2024-10-31,269.50,CE,0.00,0.00,0.00,58.85,63.55,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,31-Oct-2024,2024-10-31,269.50,PE,0.00,0.00,0.00,7.25,3.85,0,0.00,0,0,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,269.50,PE,0.35,0.35,0.30,0.35,0.35,42,203.9922,520200,-23400,14-AUG-2024
OPTSTK,BPCL,29-Aug-2024,2024-08-29,269.50,CE,53.30,53.30,53.30,53.30,56.45,1,5.8104,291600,0,14-AUG-2024
OPTSTK,BPCL,26-Sep-2024,2024-09-26,269.50,PE,0.00,0.00,0.00,1.00,1.45,0,0.00,10800,0,14-AUG-2024
OPTSTK,WIPRO,26-Sep-2024,2024-09-26,485.00,PE,0.00,0.00,0.00,14.55,15.20,0,0.00,0,0,14-AUG-2024
OPTSTK,WIPRO,26-Sep-2024,2024-09-26,500.00,PE,19.70,19.70,16.00,16.65,16.65,38,294.813,304500,25500,14-AUG-2024
OPTSTK,WIPRO,26-Sep-2024,2024-09-26,440.00,CE,0.00,0.00,0.00,82.80,62.15,0,0.00,0,0,14-AUG-2024
