INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,NESTLEIND,25-Jul-2024,2024-07-25,2920.00,PE,0.00,0.00,0.00,330.80,278.95,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2920.00,PE,0.00,0.00,0.00,470.95,275.25,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,26-Sep-2024,2024-09-26,2440.00,CE,0.00,0.00,0.00,198.20,261.80,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,25-Jul-2024,2024-07-25,2840.00,PE,0.00,0.00,0.00,266.25,202.35,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2640.00,PE,0.00,0.00,0.00,232.20,82.15,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2920.00,CE,0.00,0.00,0.00,8.35,17.85,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2760.00,PE,0.00,0.00,0.00,328.25,151.45,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,25-Jul-2024,2024-07-25,2360.00,CE,0.00,0.00,0.00,273.80,280.80,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2620.00,PE,0.00,0.00,0.00,129.70,72.90,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,25-Jul-2024,2024-07-25,2200.00,CE,0.00,0.00,0.00,410.15,439.85,0,0.00,0,0,09-JUL-2024
FUTSTK,NESTLEIND,29-Aug-2024,2024-08-29,0.0000,XX,2627.75,2649.00,2606.50,2645.55,2645.55,278,1463.1086,118400,4400,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2700.00,CE,55.00,65.50,55.00,61.10,61.10,5,27.611,1800,800,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2280.00,PE,0.00,0.00,0.00,43.60,3.40,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,25-Jul-2024,2024-07-25,2280.00,PE,0.00,0.00,0.00,15.60,0.05,0,0.00,0,0,09-JUL-2024
OPTSTK,NESTLEIND,29-Aug-2024,2024-08-29,2880.00,PE,0.00,0.00,0.00,434.15,241.65,0,0.00,0,0,09-JUL-2024
