INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,187.50,PE,0.00,0.00,0.00,12.75,18.15,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,150.00,CE,0.00,0.00,0.00,39.30,22.10,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,PE,0.00,0.00,0.00,4.00,3.75,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,165.00,CE,0.00,0.00,0.00,21.90,13.85,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,197.50,CE,0.00,0.00,0.00,4.90,1.30,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,165.00,CE,11.00,11.00,11.00,11.00,11.35,1,4.752,2700,2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,155.00,CE,0.00,0.00,0.00,35.25,18.10,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,167.50,CE,6.75,7.65,5.60,6.20,6.20,91,427.39515,488700,16200,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,150.00,CE,0.00,0.00,0.00,20.70,20.25,0,0.00,94500,0,07-FEB-2025
FUTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,,,170.59,173.70,169.60,171.03,171.03,175,808.70832,2016900,118800,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,170.00,CE,0.00,0.00,0.00,18.95,11.20,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,160.00,PE,2.00,2.05,1.05,1.50,1.50,350,1526.4666,1336500,-40500,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,182.50,PE,14.70,14.70,14.70,14.70,13.85,1,5.3244,113400,2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,152.50,PE,4.80,4.80,1.80,2.05,1.85,4,16.75755,13500,-2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,170.00,PE,7.80,7.80,7.20,7.20,7.85,2,9.585,5400,2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,177.50,PE,0.00,0.00,0.00,10.60,12.15,0,0.00,2700,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,140.00,PE,0.00,0.00,0.00,1.40,1.00,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,210.00,PE,0.00,0.00,0.00,36.95,39.85,0,0.00,197100,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,195.00,PE,0.00,0.00,0.00,18.95,25.55,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,177.50,CE,2.40,2.85,1.85,2.10,2.10,224,1087.1226,496800,2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,192.50,PE,0.00,0.00,0.00,19.40,23.40,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,155.00,PE,1.00,1.05,0.60,0.80,0.80,133,559.55475,472500,-83700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,150.00,PE,1.65,1.65,1.50,1.50,1.50,2,8.18505,37800,5400,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,150.00,CE,0.00,0.00,0.00,32.60,23.95,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,192.50,CE,0.00,0.00,0.00,6.20,1.95,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,160.00,CE,14.50,14.55,14.50,14.50,14.50,3,14.13585,18900,8100,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,145.00,CE,0.00,0.00,0.00,43.55,26.45,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,160.00,CE,12.20,13.25,10.65,11.40,11.40,39,180.89055,313200,-24300,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,162.50,CE,10.55,10.55,9.90,9.90,9.80,4,18.66105,172800,2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,172.50,CE,3.95,5.00,3.25,3.80,3.80,535,2549.60865,658800,-151200,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,200.00,CE,0.20,0.20,0.15,0.15,0.15,196,1059.35985,2419200,18900,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,175.00,PE,0.00,0.00,0.00,11.15,12.20,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,172.50,PE,0.00,0.00,0.00,8.00,9.15,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,145.00,PE,0.00,0.00,0.00,1.55,0.80,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,180.00,PE,12.50,12.55,9.65,12.55,11.85,35,180.70965,1779300,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,157.50,PE,1.55,1.55,0.85,1.20,1.15,9,38.5695,159300,5400,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,147.50,PE,0.00,0.00,0.00,1.00,0.20,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,140.00,CE,0.00,0.00,0.00,40.90,32.30,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,200.00,CE,1.95,1.95,1.15,1.15,1.05,4,21.75525,29700,2700,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,200.00,CE,0.00,0.00,0.00,5.00,2.40,0,0.00,2700,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,190.00,CE,0.00,0.00,0.00,2.35,2.35,0,0.00,24300,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,167.50,CE,0.00,0.00,0.00,13.10,9.95,0,0.00,2700,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,140.00,CE,0.00,0.00,0.00,47.95,31.00,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,185.00,CE,0.95,1.20,0.65,0.85,0.85,229,1149.18615,1231200,-48600,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,182.50,CE,1.25,1.60,1.05,1.15,1.40,26,128.96145,386100,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,180.00,CE,1.75,2.20,1.30,1.65,1.65,993,4871.71935,4306500,369900,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,200.00,PE,0.00,0.00,0.00,26.25,30.30,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,190.00,PE,0.00,0.00,0.00,19.45,22.25,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,185.00,PE,0.00,0.00,0.00,16.40,18.60,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,CE,0.00,0.00,0.00,28.80,20.25,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,165.00,PE,0.00,0.00,0.00,7.00,7.25,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,CE,0.00,0.00,0.00,0.15,0.45,0,0.00,2700,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,165.00,CE,8.05,9.70,7.00,7.90,7.90,134,626.49045,469800,13500,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,147.50,CE,0.00,0.00,0.00,39.70,22.60,0,0.00,0,0,07-FEB-2025
FUTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,,,171.00,174.65,171.00,172.13,172.13,20,93.00609,351000,13500,07-FEB-2025
FUTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,,,169.07,172.75,168.30,170.02,170.02,2929,13463.4773,67923900,-207900,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,PE,0.00,0.00,0.00,30.00,39.25,0,0.00,2700,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,157.50,PE,0.00,0.00,0.00,3.10,3.00,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,140.00,PE,0.00,0.00,0.00,0.70,0.05,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,160.00,CE,0.00,0.00,0.00,25.20,16.85,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,152.50,CE,0.00,0.00,0.00,28.50,20.05,0,0.00,0,0,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,205.00,CE,0.15,0.15,0.15,0.15,0.05,12,66.4686,256500,-21600,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,202.50,CE,0.30,0.30,0.15,0.15,0.05,2,10.94715,29700,-2700,07-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,192.50,CE,0.40,0.40,0.40,0.40,0.35,5,26.0415,232200,8100,07-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,150.00,PE,0.00,0.00,0.00,2.90,2.55,0,0.00,0,0,07-FEB-2025
