INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1280.00,PE,0.00,0.00,0.00,17.95,2.15,0,0.00,0,0,27-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1760.00,CE,0.10,0.10,0.10,0.10,0.70,1,6.16035,350,350,27-NOV-2024
FUTSTK,UNITDSPR,28-Nov-2024,2024-11-28,,,1510.85,1529.70,1501.30,1516.70,1516.70,13857,73234.9695,1216950,-3393600,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1540.00,CE,3.35,4.45,0.70,1.60,1.60,2940,15862.0085,122500,-31850,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1660.00,PE,0.00,0.00,0.00,79.15,143.95,0,0.00,0,0,27-NOV-2024
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1400.00,PE,0.00,0.00,0.00,51.35,14.90,0,0.00,0,0,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1240.00,CE,0.00,0.00,0.00,243.65,276.00,0,0.00,0,0,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1400.00,CE,102.00,115.00,102.00,115.00,116.00,4,21.11305,50750,-1050,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1440.00,PE,1.25,1.60,0.65,1.05,1.05,408,2057.87627,80500,-20300,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1560.00,PE,50.00,56.00,50.00,52.00,44.05,24,135.4787,5250,-8050,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1380.00,CE,0.00,0.00,0.00,112.50,136.00,0,0.00,10150,0,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1700.00,CE,0.00,0.00,0.00,0.15,0.05,0,0.00,350,0,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1420.00,CE,97.00,97.75,97.00,97.50,97.50,3,15.933575,17150,-700,27-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1580.00,CE,15.80,17.65,14.10,15.00,20.05,17,94.945375,11550,-700,27-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1480.00,CE,62.50,64.30,62.50,63.90,63.90,7,37.80105,2100,-1750,27-NOV-2024
OPTSTK,UNITDSPR,26-Dec-2024,2024-12-26,1420.00,CE,0.00,0.00,0.00,90.90,111.20,0,0.00,0,0,27-NOV-2024
OPTSTK,UNITDSPR,28-Nov-2024,2024-11-28,1620.00,CE,0.00,0.00,0.00,0.55,0.05,0,0.00,2450,0,27-NOV-2024
