INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1660.00,CE,0.00,0.00,0.00,163.15,205.00,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,31-Oct-2024,2024-10-31,1800.00,PE,0.00,0.00,0.00,164.10,115.50,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,31-Oct-2024,2024-10-31,1800.00,CE,0.00,0.00,0.00,128.20,158.05,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,2060.00,PE,0.00,0.00,0.00,309.35,245.15,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1620.00,PE,0.00,0.00,0.00,6.75,6.45,0,0.00,7000,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1620.00,PE,0.00,0.00,0.00,32.90,26.45,0,0.00,700,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,2000.00,CE,5.20,8.80,4.05,7.00,7.00,181,2541.89425,134400,9800,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1600.00,CE,0.00,0.00,0.00,248.95,250.80,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1920.00,PE,0.00,0.00,0.00,136.05,126.65,0,0.00,1400,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1500.00,CE,0.00,0.00,0.00,300.00,319.80,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1840.00,CE,0.00,0.00,0.00,121.60,98.65,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1700.00,PE,0.00,0.00,0.00,51.90,47.80,0,0.00,4900,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,2120.00,CE,0.00,0.00,0.00,44.25,21.90,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,2120.00,PE,0.00,0.00,0.00,324.20,301.75,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1940.00,CE,8.30,17.05,8.30,13.55,13.55,30,410.1454,37100,5600,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1460.00,CE,0.00,0.00,0.00,306.25,372.75,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,31-Oct-2024,2024-10-31,1880.00,CE,0.00,0.00,0.00,98.45,121.35,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1640.00,PE,7.80,9.00,5.70,6.05,6.05,27,311.23925,44100,1400,12-AUG-2024
OPTSTK,OBEROIRLTY,29-Aug-2024,2024-08-29,1620.00,CE,0.00,0.00,0.00,149.90,205.90,0,0.00,700,0,12-AUG-2024
OPTSTK,OBEROIRLTY,31-Oct-2024,2024-10-31,1360.00,PE,0.00,0.00,0.00,16.30,6.90,0,0.00,0,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1800.00,PE,0.00,0.00,0.00,64.20,87.80,0,0.00,7000,0,12-AUG-2024
OPTSTK,OBEROIRLTY,26-Sep-2024,2024-09-26,1640.00,PE,0.00,0.00,0.00,42.00,30.95,0,0.00,700,0,12-AUG-2024
