INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABB,28-Nov-2024,2024-11-28,7000.00,PE,0.00,0.00,0.00,252.55,283.70,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7000.00,PE,63.00,147.00,63.00,105.65,105.65,151,1340.97131,18125,5750,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,6800.00,PE,0.00,0.00,0.00,276.30,134.95,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,6700.00,CE,0.00,0.00,0.00,1168.35,815.80,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,9000.00,PE,0.00,0.00,0.00,872.85,1485.15,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,9000.00,CE,3.05,3.85,1.25,1.25,1.25,43,483.876875,33875,-2500,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,9000.00,CE,0.00,0.00,0.00,334.60,149.40,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,9000.00,PE,0.00,0.00,0.00,1296.20,1521.60,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,9000.00,PE,0.00,0.00,0.00,1492.35,1486.45,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,9000.00,CE,0.00,0.00,0.00,290.60,64.45,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7300.00,PE,0.00,0.00,0.00,268.25,302.25,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7300.00,CE,0.00,0.00,0.00,935.90,566.00,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,7300.00,CE,250.00,296.85,195.00,276.65,276.65,105,988.4075,3625,2500,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,7300.00,PE,15.00,124.40,15.00,51.50,51.50,2312,21333.7443,28875,12375,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7500.00,CE,0.00,0.00,0.00,811.70,460.25,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,8200.00,PE,690.00,770.00,690.00,728.00,699.75,4,44.6218125,10500,-125,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,7600.00,PE,0.00,0.00,0.00,470.65,548.55,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7400.00,PE,180.00,290.00,180.00,250.60,250.60,30,286.46025,2500,2375,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8000.00,PE,589.80,640.30,589.80,640.30,689.00,4,43.1005,5125,250,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,6300.00,CE,0.00,0.00,0.00,1710.10,1302.35,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,6800.00,CE,0.00,0.00,0.00,1231.90,894.50,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,6800.00,CE,0.00,0.00,0.00,1397.10,1015.90,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8300.00,PE,0.00,0.00,0.00,746.95,904.15,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8100.00,PE,0.00,0.00,0.00,629.15,757.70,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,8200.00,CE,0.00,0.00,0.00,597.60,329.10,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,7400.00,PE,0.00,0.00,0.00,388.35,448.80,0,0.00,0,0,19-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,7400.00,CE,255.00,255.00,137.00,202.45,202.45,1436,13592.2567,25625,24375,19-SEP-2024
