INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,DMART,27-Mar-2025,2025-03-27,3400.00,PE,0.00,0.00,0.00,147.45,14.00,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3400.00,CE,0.00,0.00,0.00,368.55,703.60,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3650.00,PE,0.00,0.00,0.00,216.50,47.65,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Feb-2025,2025-02-27,3550.00,PE,68.20,73.45,17.20,19.65,19.65,436,2338.83427,12600,-2850,01-FEB-2025
OPTSTK,TATACONSUM,27-Feb-2025,2025-02-27,1020.00,PE,25.55,30.55,10.85,12.80,12.80,2855,13516.7668,210672,65664,01-FEB-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,1020.00,CE,0.00,0.00,0.00,36.35,89.80,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3500.00,PE,64.30,85.00,63.50,63.50,23.80,3,16.0692,300,300,01-FEB-2025
OPTSTK,DMART,27-Feb-2025,2025-02-27,3650.00,PE,102.60,114.60,25.00,29.55,29.55,380,2102.9085,13200,-3600,01-FEB-2025
OPTSTK,TATACONSUM,27-Feb-2025,2025-02-27,1010.00,PE,23.25,25.95,9.35,10.90,10.90,2132,9996.99675,159600,39672,01-FEB-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,4000.00,PE,0.00,0.00,0.00,472.55,197.75,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3850.00,CE,0.00,0.00,0.00,109.10,313.75,0,0.00,0,0,01-FEB-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1040.00,CE,0.00,0.00,0.00,14.55,64.75,0,0.00,0,0,01-FEB-2025
OPTSTK,TATACONSUM,27-Feb-2025,2025-02-27,860.00,PE,1.60,1.65,0.75,0.80,0.80,68,267.0621,50616,8208,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,4050.00,PE,0.00,0.00,0.00,491.00,187.50,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,4050.00,CE,0.00,0.00,0.00,61.45,201.15,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3550.00,CE,0.00,0.00,0.00,230.45,539.05,0,0.00,0,0,01-FEB-2025
OPTSTK,TATACONSUM,27-Feb-2025,2025-02-27,1020.00,CE,38.35,67.75,30.90,64.30,64.30,1225,5955.83082,130416,-41496,01-FEB-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1020.00,CE,0.00,0.00,0.00,18.30,77.95,0,0.00,0,0,01-FEB-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,1020.00,PE,0.00,0.00,0.00,72.65,24.60,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3500.00,CE,0.00,0.00,0.00,266.00,582.00,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Feb-2025,2025-02-27,3500.00,CE,251.50,572.40,205.00,539.15,539.15,86,500.245875,10500,-1350,01-FEB-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3500.00,PE,0.00,0.00,0.00,177.10,43.40,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3500.00,CE,0.00,0.00,0.00,310.70,619.50,0,0.00,0,0,01-FEB-2025
FUTSTK,TATACONSUM,24-Apr-2025,2025-04-24,,,1028.15,1081.00,1028.15,1079.40,1079.40,83,401.47152,16872,12768,01-FEB-2025
OPTSTK,TATACONSUM,27-Feb-2025,2025-02-27,1010.00,CE,43.20,76.35,37.70,72.20,72.20,361,1748.99119,114456,-23256,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3450.00,PE,0.00,0.00,0.00,122.55,18.40,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3800.00,CE,0.00,0.00,0.00,142.35,346.90,0,0.00,0,0,01-FEB-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3800.00,PE,0.00,0.00,0.00,336.95,117.55,0,0.00,0,0,01-FEB-2025
