INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,980.00,CE,0.00,0.00,0.00,53.00,27.30,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,1100.00,CE,4.00,5.40,2.85,3.95,2.85,29,145.88466,2736,2736,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,2900.00,CE,0.00,0.00,0.00,746.95,729.10,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,920.00,CE,0.00,0.00,0.00,86.90,60.15,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1030.00,PE,0.00,0.00,0.00,65.70,72.15,0,0.00,8664,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,970.00,PE,21.25,23.90,19.15,23.05,23.05,825,3729.17324,123576,3648,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3200.00,CE,0.00,0.00,0.00,503.45,450.50,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,29-May-2025,2025-05-29,3700.00,CE,0.00,0.00,0.00,201.55,186.00,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,880.00,PE,1.55,1.65,1.20,1.40,1.40,295,1185.55759,319200,3648,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1180.00,CE,1.00,1.00,0.95,0.95,0.05,4,21.541212,27816,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1150.00,CE,0.00,0.00,0.00,0.50,0.05,0,0.00,37848,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,900.00,CE,70.00,71.00,70.00,71.00,62.95,2,8.85096,6840,0,10-MAR-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,820.00,CE,0.00,0.00,0.00,165.15,144.90,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3700.00,PE,0.00,0.00,0.00,277.45,191.60,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3900.00,CE,0.00,0.00,0.00,30.00,61.30,0,0.00,150,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,870.00,PE,1.60,1.65,0.85,0.85,0.70,5,19.866324,142728,0,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3150.00,CE,0.00,0.00,0.00,446.25,494.40,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1040.00,CE,2.10,2.15,1.25,1.30,1.30,59,280.251672,87552,8664,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3650.00,CE,0.00,0.00,0.00,156.25,146.45,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,29-May-2025,2025-05-29,3100.00,CE,0.00,0.00,0.00,537.50,577.10,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3600.00,CE,0.00,0.00,0.00,179.30,170.60,0,0.00,600,0,10-MAR-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,1010.00,PE,0.00,0.00,0.00,40.75,61.55,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,24-Apr-2025,2025-04-24,860.00,PE,0.00,0.00,0.00,10.10,3.70,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3500.00,PE,52.95,63.30,38.95,45.45,45.45,422,2245.992,76200,5850,10-MAR-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3300.00,PE,14.10,15.40,10.00,11.75,11.75,209,1038.2214,64350,-3600,10-MAR-2025
OPTSTK,DMART,24-Apr-2025,2025-04-24,3500.00,CE,0.00,0.00,0.00,229.00,226.50,0,0.00,150,0,10-MAR-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3950.00,PE,0.00,0.00,0.00,413.30,344.70,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,29-May-2025,2025-05-29,1000.00,CE,0.00,0.00,0.00,70.80,33.10,0,0.00,0,0,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1100.00,CE,0.65,0.70,0.45,0.50,0.50,242,1214.48532,448248,-4560,10-MAR-2025
OPTSTK,TATACONSUM,27-Mar-2025,2025-03-27,1000.00,CE,6.15,9.00,4.60,5.45,5.45,1314,6033.19464,385776,6840,10-MAR-2025
OPTSTK,TATACONSUM,29-May-2025,2025-05-29,1080.00,CE,0.00,0.00,0.00,36.55,12.10,0,0.00,0,0,10-MAR-2025
OPTSTK,DMART,27-Mar-2025,2025-03-27,3050.00,CE,0.00,0.00,0.00,583.75,563.25,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,25200.00,PE,0.00,0.00,0.00,1964.45,1987.60,0,0.00,0,0,10-MAR-2025
FUTSTK,HUDCO,27-Mar-2025,2025-03-27,,,180.46,183.99,177.31,178.07,178.07,2190,9530.73160,15418150,322525,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,21600.00,PE,0.00,0.00,0.00,216.55,56.65,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,25500.00,CE,0.00,0.00,0.00,257.30,28.20,0,0.00,0,0,10-MAR-2025
OPTSTK,HUDCO,29-May-2025,2025-05-29,210.00,PE,0.00,0.00,0.00,44.50,36.75,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,25000.00,PE,0.00,0.00,0.00,1790.00,1871.05,0,0.00,325,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,23400.00,PE,410.00,488.90,358.60,473.60,473.60,624,9650.60408,16055,4680,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,24500.00,CE,0.00,0.00,0.00,501.70,125.00,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,22300.00,CE,0.00,0.00,0.00,970.00,883.20,0,0.00,1430,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,23050.00,CE,493.30,493.30,317.60,333.05,333.05,549,8360.26200,11635,2210,10-MAR-2025
OPTSTK,HUDCO,24-Apr-2025,2025-04-24,155.00,PE,3.05,3.05,3.05,3.05,3.85,1,3.8327125,16975,2425,10-MAR-2025
OPTSTK,HUDCO,24-Apr-2025,2025-04-24,190.00,PE,0.00,0.00,0.00,12.90,19.30,0,0.00,0,0,10-MAR-2025
OPTSTK,HUDCO,29-May-2025,2025-05-29,150.00,PE,0.00,0.00,0.00,10.30,5.45,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,21750.00,PE,0.00,0.00,0.00,57.60,11.75,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,23000.00,PE,0.00,0.00,0.00,464.35,403.50,0,0.00,65,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,22550.00,PE,95.35,134.40,84.00,118.50,118.50,106,1560.72218,4940,1495,10-MAR-2025
OPTSTK,HUDCO,24-Apr-2025,2025-04-24,200.00,PE,0.00,0.00,0.00,23.50,26.15,0,0.00,46075,0,10-MAR-2025
OPTSTK,HUDCO,27-Mar-2025,2025-03-27,160.00,PE,1.40,1.80,0.95,1.75,1.75,295,1155.173,921500,-7275,10-MAR-2025
OPTSTK,HUDCO,27-Mar-2025,2025-03-27,220.00,CE,0.50,0.50,0.30,0.30,0.30,66,352.673812,582000,16975,10-MAR-2025
OPTIDX,FINNIFTY,29-May-2025,2025-05-29,24800.00,PE,0.00,0.00,0.00,1631.70,1613.40,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,24100.00,PE,0.00,0.00,0.00,987.90,1016.70,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,24900.00,PE,0.00,0.00,0.00,1740.05,1716.05,0,0.00,0,0,10-MAR-2025
FUTIDX,FINNIFTY,27-Mar-2025,2025-03-27,,,23230.10,23316.90,23053.25,23091.00,23091.00,604,9105.24819,52325,-2860,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,21900.00,PE,27.80,39.00,19.15,31.70,31.70,325,4632.44138,58240,-260,10-MAR-2025
OPTIDX,FINNIFTY,29-May-2025,2025-05-29,22300.00,CE,0.00,0.00,0.00,1648.75,1341.30,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,21900.00,PE,0.00,0.00,0.00,281.50,93.95,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,21400.00,PE,0.00,0.00,0.00,179.95,39.25,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,21000.00,PE,9.25,10.50,6.15,7.95,7.95,2211,30190.7618,45825,-22230,10-MAR-2025
OPTIDX,FINNIFTY,24-Apr-2025,2025-04-24,21100.00,CE,0.00,0.00,0.00,2518.80,2146.85,0,0.00,0,0,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,21600.00,PE,16.90,21.95,13.50,19.55,19.55,753,10581.2044,31850,16575,10-MAR-2025
OPTIDX,FINNIFTY,27-Mar-2025,2025-03-27,23850.00,PE,699.65,699.65,699.65,699.65,803.80,2,31.914545,650,0,10-MAR-2025
OPTSTK,JUBLFOOD,24-Apr-2025,2025-04-24,600.00,CE,34.05,34.95,32.00,32.00,30.10,8,63.361875,13750,7500,10-MAR-2025
OPTSTK,JUBLFOOD,27-Mar-2025,2025-03-27,840.00,CE,0.00,0.00,0.00,0.90,0.05,0,0.00,7500,0,10-MAR-2025
