INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1280.00,CE,0.00,0.00,0.00,145.50,126.20,0,0.00,6300,0,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1560.00,PE,0.00,0.00,0.00,128.85,154.60,0,0.00,12600,0,19-AUG-2024
OPTSTK,UNITDSPR,26-Sep-2024,2024-09-26,1380.00,CE,0.00,0.00,0.00,62.00,72.35,0,0.00,700,0,19-AUG-2024
OPTSTK,UNITDSPR,26-Sep-2024,2024-09-26,1240.00,PE,0.00,0.00,0.00,46.65,5.40,0,0.00,0,0,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1240.00,PE,0.00,0.00,0.00,0.60,0.15,0,0.00,9800,0,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1600.00,CE,0.60,1.00,0.60,0.85,0.85,32,358.59355,186900,-5600,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1460.00,PE,48.00,56.00,44.00,55.45,55.45,34,360.05655,71400,-16800,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1380.00,CE,37.55,49.80,35.50,37.90,37.90,23,228.9098,28700,1400,19-AUG-2024
OPTSTK,UNITDSPR,29-Aug-2024,2024-08-29,1380.00,PE,9.65,10.25,5.75,9.15,9.15,204,1982.02725,105000,-24500,19-AUG-2024
OPTSTK,UNITDSPR,26-Sep-2024,2024-09-26,1520.00,PE,0.00,0.00,0.00,223.90,124.55,0,0.00,0,0,19-AUG-2024
