INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5200.00,PE,39.95,42.05,18.00,19.60,19.60,203,1061.40465,15500,-400,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,5000.00,PE,0.00,0.00,0.00,58.50,23.70,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,4600.00,CE,0.00,0.00,0.00,1491.80,1272.45,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5400.00,PE,0.00,0.00,0.00,64.05,14.25,0,0.00,5800,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,7000.00,PE,0.00,0.00,0.00,1172.30,1118.15,0,0.00,100,0,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,5700.00,PE,0.00,0.00,0.00,205.65,128.75,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,6800.00,PE,0.00,0.00,0.00,815.80,919.95,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,6800.00,PE,0.00,0.00,0.00,673.80,901.40,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5500.00,CE,0.00,0.00,0.00,724.70,402.35,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,6600.00,CE,12.00,15.35,11.05,13.00,13.00,155,1024.9932,15000,10600,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,6600.00,PE,0.00,0.00,0.00,667.75,724.30,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,4800.00,PE,0.00,0.00,0.00,33.00,10.70,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,6500.00,PE,0.00,0.00,0.00,800.00,628.65,0,0.00,100,0,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,6400.00,PE,0.00,0.00,0.00,671.95,572.90,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,6400.00,CE,0.00,0.00,0.00,333.50,63.50,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,5400.00,PE,0.00,0.00,0.00,149.35,84.85,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5400.00,CE,0.00,0.00,0.00,798.10,489.90,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,6800.00,CE,0.00,0.00,0.00,193.55,17.75,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,5400.00,PE,97.25,97.25,75.00,75.00,48.05,6,32.9145,800,400,06-NOV-2024
OPTSTK,ALKEM,26-Dec-2024,2024-12-26,5400.00,CE,0.00,0.00,0.00,962.40,551.50,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5000.00,PE,11.05,13.25,8.50,8.95,8.95,47,235.50455,10900,1800,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,5100.00,CE,0.00,0.00,0.00,1039.50,775.85,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,5000.00,CE,0.00,0.00,0.00,927.70,955.45,0,0.00,0,0,06-NOV-2024
OPTSTK,ALKEM,28-Nov-2024,2024-11-28,6300.00,PE,0.00,0.00,0.00,570.05,446.25,0,0.00,200,0,06-NOV-2024
OPTSTK,ALKEM,30-Jan-2025,2025-01-30,5600.00,CE,0.00,0.00,0.00,499.25,481.85,0,0.00,0,0,06-NOV-2024
