INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,GAIL,27-Feb-2025,2025-02-27,220.00,PE,0.00,0.00,0.00,28.00,33.45,0,0.00,2350,0,07-JAN-2025
OPTSTK,GAIL,27-Feb-2025,2025-02-27,220.00,CE,1.50,1.65,1.40,1.50,1.55,22,114.5249,96350,16450,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,215.00,CE,0.50,0.60,0.40,0.45,0.45,289,1463.40022,1219650,-32900,07-JAN-2025
OPTSTK,GAIL,27-Mar-2025,2025-03-27,180.00,CE,0.00,0.00,0.00,28.60,16.90,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,160.00,CE,0.00,0.00,0.00,45.60,27.00,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,200.00,CE,2.15,2.50,1.70,1.95,1.95,2186,10382.9215,7529400,82250,07-JAN-2025
OPTSTK,GAIL,27-Mar-2025,2025-03-27,200.00,PE,0.00,0.00,0.00,16.30,19.00,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,235.00,PE,0.00,0.00,0.00,45.05,48.00,0,0.00,65800,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,235.00,CE,0.10,0.10,0.10,0.10,0.05,1,5.52485,58750,0,07-JAN-2025
OPTSTK,GAIL,27-Mar-2025,2025-03-27,190.00,PE,0.00,0.00,0.00,11.55,13.00,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,27-Mar-2025,2025-03-27,220.00,PE,0.00,0.00,0.00,28.45,34.00,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,220.00,CE,0.40,0.40,0.25,0.30,0.30,469,2428.20565,3212450,249100,07-JAN-2025
OPTSTK,GAIL,27-Feb-2025,2025-02-27,160.00,CE,0.00,0.00,0.00,42.75,28.85,0,0.00,0,0,07-JAN-2025
OPTSTK,GAIL,30-Jan-2025,2025-01-30,160.00,PE,0.55,0.55,0.35,0.40,0.40,60,226.18985,705000,44650,07-JAN-2025
FUTSTK,GAIL,30-Jan-2025,2025-01-30,,,187.25,189.84,184.56,187.20,187.20,6076,26768.7738,113608400,437100,07-JAN-2025
