INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,185.00,CE,0.00,0.00,0.00,11.65,6.95,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,210.00,CE,0.45,0.45,0.20,0.25,0.25,210,1192.53735,577800,102600,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,197.50,CE,0.75,1.35,0.70,0.70,0.70,183,980.23635,207900,-43200,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,195.00,CE,1.00,1.70,0.70,0.90,0.90,643,3405.1374,720900,167400,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,170.00,CE,8.90,12.50,6.60,7.70,7.70,1472,7107.75675,1117800,540000,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,192.50,CE,0.00,0.00,0.00,6.20,2.85,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,202.50,CE,0.55,0.75,0.55,0.75,0.25,21,115.17525,32400,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,195.00,PE,20.35,21.90,17.60,18.45,22.30,25,145.6731,175500,37800,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,190.00,PE,17.45,20.70,13.60,19.50,19.50,85,474.6114,599400,-10800,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,187.50,PE,0.00,0.00,0.00,12.75,15.75,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,152.50,PE,1.60,1.60,0.95,1.25,1.25,4,16.605,40500,10800,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,210.00,CE,0.00,0.00,0.00,4.55,1.85,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,182.50,CE,4.40,6.95,2.70,6.10,6.10,24,121.42035,29700,29700,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,175.00,CE,0.00,0.00,0.00,21.45,8.35,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,172.50,CE,0.00,0.00,0.00,14.60,9.55,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,177.50,CE,4.30,7.95,3.50,4.45,4.45,1408,6960.2247,486000,307800,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,150.00,CE,0.00,0.00,0.00,39.30,25.10,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,195.00,PE,0.00,0.00,0.00,22.75,23.90,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,167.50,PE,0.00,0.00,0.00,6.05,5.70,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,182.50,CE,4.00,5.30,2.25,3.05,3.05,989,4972.88025,297000,194400,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,200.00,PE,0.00,0.00,0.00,26.25,27.85,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,165.00,CE,11.60,16.00,9.60,10.70,10.70,87,416.8422,256500,32400,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,180.00,CE,4.05,6.55,2.80,3.70,3.70,7201,35908.3422,3167100,1109700,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,190.00,PE,0.00,0.00,0.00,19.45,20.20,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,185.00,PE,0.00,0.00,0.00,16.40,16.80,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,165.00,PE,0.00,0.00,0.00,7.00,6.35,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,200.00,CE,0.00,0.00,0.00,6.75,3.25,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,CE,0.00,0.00,0.00,28.80,23.00,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,CE,0.00,0.00,0.00,0.15,0.75,0,0.00,2700,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,200.00,CE,1.50,2.60,1.50,1.75,1.75,8,43.63065,18900,16200,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,190.00,CE,0.00,0.00,0.00,13.80,3.35,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,167.50,CE,0.00,0.00,0.00,17.60,12.30,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,185.00,CE,2.75,4.35,1.70,2.50,2.50,2937,14908.5481,1193400,656100,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,187.50,PE,0.00,0.00,0.00,16.05,17.25,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,182.50,PE,0.00,0.00,0.00,13.05,13.75,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,180.00,PE,0.00,0.00,0.00,11.05,12.15,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,205.00,PE,30.70,30.85,26.65,30.05,30.05,22,139.20255,59400,0,03-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,150.00,PE,0.00,0.00,0.00,2.90,2.20,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,205.00,PE,0.00,0.00,0.00,25.40,31.70,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,165.00,PE,0.00,0.00,0.00,5.50,4.80,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,162.50,PE,0.00,0.00,0.00,4.40,3.95,0,0.00,0,0,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,175.00,PE,6.55,9.25,4.80,7.45,7.45,3038,14909.8779,1042200,167400,03-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,172.50,PE,7.45,7.90,3.85,6.40,6.40,1050,5056.1253,577800,413100,03-FEB-2025
