INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABB,31-Oct-2024,2024-10-31,7900.00,CE,482.40,560.00,455.70,544.80,544.80,39,409.412625,6125,-500,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8700.00,PE,0.00,0.00,0.00,1012.05,625.60,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,7800.00,CE,0.00,0.00,0.00,779.20,858.35,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7300.00,PE,30.00,33.00,17.50,18.85,18.85,207,1895.01425,16875,5625,01-OCT-2024
OPTSTK,PERSISTENT,26-Dec-2024,2024-12-26,5800.00,PE,0.00,0.00,0.00,568.55,523.90,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,7000.00,CE,0.00,0.00,0.00,1254.95,1442.50,0,0.00,0,0,01-OCT-2024
OPTSTK,PERSISTENT,31-Oct-2024,2024-10-31,6000.00,CE,72.15,72.15,56.65,63.00,63.00,453,5492.4938,205000,4000,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8200.00,CE,264.05,374.30,262.20,344.05,344.05,4284,45613.4775,72375,-15625,01-OCT-2024
OPTSTK,PERSISTENT,31-Oct-2024,2024-10-31,5250.00,CE,0.00,0.00,0.00,315.00,389.35,0,0.00,1200,0,01-OCT-2024
OPTSTK,PERSISTENT,31-Oct-2024,2024-10-31,4900.00,PE,35.00,35.00,30.65,30.65,30.65,32,315.697,38000,400,01-OCT-2024
OPTSTK,ABB,28-Nov-2024,2024-11-28,8400.00,CE,0.00,0.00,0.00,520.00,536.25,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7400.00,CE,0.00,0.00,0.00,676.75,994.40,0,0.00,875,0,01-OCT-2024
OPTSTK,PERSISTENT,28-Nov-2024,2024-11-28,4600.00,PE,0.00,0.00,0.00,157.15,38.10,0,0.00,0,0,01-OCT-2024
OPTSTK,PERSISTENT,26-Dec-2024,2024-12-26,6000.00,PE,0.00,0.00,0.00,700.05,652.20,0,0.00,0,0,01-OCT-2024
OPTSTK,PERSISTENT,31-Oct-2024,2024-10-31,5150.00,PE,78.00,83.65,76.55,83.65,90.70,10,104.5756,8400,1200,01-OCT-2024
OPTSTK,ABB,26-Dec-2024,2024-12-26,9200.00,PE,0.00,0.00,0.00,1300.55,1158.05,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,26-Dec-2024,2024-12-26,9000.00,PE,0.00,0.00,0.00,1158.80,1023.00,0,0.00,0,0,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8400.00,PE,351.40,351.40,289.80,293.95,293.95,51,554.670812,6000,4750,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8800.00,CE,85.00,126.00,82.65,114.05,114.05,295,3284.43362,15375,6000,01-OCT-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8900.00,PE,0.00,0.00,0.00,1158.30,765.00,0,0.00,0,0,01-OCT-2024
OPTSTK,PERSISTENT,31-Oct-2024,2024-10-31,5800.00,PE,391.20,391.20,391.20,391.20,407.05,1,12.3824,200,200,01-OCT-2024
