INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,GAIL,31-Oct-2024,2024-10-31,230.00,PE,0.00,0.00,0.00,20.60,14.65,0,0.00,0,0,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,230.00,PE,4.85,5.50,4.70,5.25,5.25,90,968.083725,704550,173850,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,190.00,PE,0.35,0.40,0.30,0.35,0.85,6,52.2533625,82350,0,21-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,190.00,PE,0.00,0.00,0.00,1.25,2.85,0,0.00,9150,0,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,280.00,PE,0.00,0.00,0.00,42.10,43.50,0,0.00,41175,0,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,230.00,PE,1.85,1.85,1.25,1.45,1.45,798,8449.89232,4369125,-114375,21-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,230.00,CE,0.00,0.00,0.00,23.45,24.05,0,0.00,0,0,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,235.00,PE,3.10,3.50,2.55,3.10,3.10,986,10734.0800,4039725,54900,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,235.00,PE,6.90,7.50,6.90,7.30,7.30,44,487.372462,361425,132675,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,250.00,PE,15.40,16.10,15.40,16.05,16.05,9,109.440862,86925,32025,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,250.00,PE,12.65,14.40,12.50,14.00,14.00,34,409.7004,1386225,0,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,190.00,CE,0.00,0.00,0.00,38.90,48.35,0,0.00,0,0,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,245.00,PE,12.00,12.30,12.00,12.30,17.85,2,23.529225,27450,9150,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,190.00,CE,0.00,0.00,0.00,37.95,46.45,0,0.00,27450,0,21-AUG-2024
OPTSTK,GAIL,29-Aug-2024,2024-08-29,245.00,CE,2.05,2.25,1.45,1.60,1.60,1189,13424.9715,8212125,-4575,21-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,245.00,CE,7.00,7.60,6.35,6.40,6.40,46,529.398412,265350,22875,21-AUG-2024
