INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,150.00,CE,0.00,0.00,0.00,43.80,44.35,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,170.00,PE,3.20,3.20,2.65,2.90,2.90,10,64.83,37500,37500,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,170.00,CE,20.60,22.90,19.60,22.10,25.35,28,200.416875,60000,33750,26-JUL-2024
OPTSTK,NATIONALUM,31-Oct-2024,2024-10-31,170.00,CE,0.00,0.00,0.00,30.45,34.10,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,200.00,CE,9.30,9.40,7.85,8.10,8.10,7,54.759375,18750,15000,26-JUL-2024
OPTSTK,NATIONALUM,31-Oct-2024,2024-10-31,200.00,PE,0.00,0.00,0.00,28.85,25.95,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,225.00,CE,1.05,1.05,0.70,0.90,0.90,112,948.703125,285000,63750,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,215.00,CE,1.65,1.95,1.40,1.70,1.70,83,674.364375,345000,56250,26-JUL-2024
FUTSTK,NATIONALUM,29-Aug-2024,2024-08-29,,,185.50,192.00,185.50,190.52,190.52,5918,42010.2075,51472500,-1871250,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,175.00,CE,16.00,18.75,15.85,17.85,17.85,32,230.625,60000,7500,26-JUL-2024
OPTSTK,NATIONALUM,31-Oct-2024,2024-10-31,190.00,PE,0.00,0.00,0.00,22.85,20.35,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,31-Oct-2024,2024-10-31,210.00,PE,0.00,0.00,0.00,35.40,32.20,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,210.00,PE,22.50,22.50,21.25,21.30,25.35,7,60.838125,157500,-7500,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,210.00,PE,0.00,0.00,0.00,34.85,28.85,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,155.00,PE,0.00,0.00,0.00,4.65,1.70,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,200.00,PE,0.00,0.00,0.00,28.30,22.35,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,230.00,PE,0.00,0.00,0.00,44.00,41.55,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,220.00,CE,0.00,0.00,0.00,11.00,8.25,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,170.00,PE,3.00,3.00,1.35,1.50,1.50,608,3919.76812,1132500,307500,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,190.00,PE,0.00,0.00,0.00,22.35,16.70,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,26-Sep-2024,2024-09-26,195.00,PE,0.00,0.00,0.00,22.30,19.45,0,0.00,0,0,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,205.00,CE,3.40,3.75,2.70,3.25,3.25,258,2014.16062,480000,161250,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,205.00,PE,19.95,20.45,16.60,17.60,17.60,33,275.77875,131250,7500,26-JUL-2024
OPTSTK,NATIONALUM,29-Aug-2024,2024-08-29,225.00,PE,37.75,37.75,35.90,35.90,37.25,8,78.526875,15000,15000,26-JUL-2024
