INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,PFC,26-Dec-2024,2024-12-26,520.00,CE,0.00,0.00,0.00,42.30,12.95,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,590.00,PE,0.00,0.00,0.00,118.70,146.60,0,0.00,16900,0,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,420.00,PE,7.35,13.85,6.60,13.70,13.70,78,436.28975,123500,24700,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,420.00,PE,1.65,3.90,1.15,3.60,3.60,2418,13279.1776,1370200,29900,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,420.00,CE,41.00,46.00,25.80,26.30,26.30,70,411.62875,149500,0,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,530.00,CE,0.70,0.80,0.45,0.55,0.55,498,3435.4749,1489800,-183300,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,470.00,PE,27.55,39.90,24.70,39.60,39.60,91,593.70935,153400,32500,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,400.00,CE,65.00,66.90,51.45,52.75,52.75,25,148.6849,31200,24700,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,530.00,PE,79.35,87.25,79.35,86.70,86.70,18,144.2142,367900,-13000,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,490.00,CE,10.15,13.00,8.30,8.45,8.45,78,507.6032,93600,9100,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,390.00,CE,0.00,0.00,0.00,104.95,61.80,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,400.00,PE,0.65,1.50,0.60,1.40,1.40,1265,6594.5295,1435200,78000,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,530.00,CE,3.55,4.45,2.90,3.30,3.30,156,1082.6127,193700,31200,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,490.00,PE,52.10,53.55,52.10,53.05,53.05,4,28.2373,18200,0,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,530.00,PE,67.00,67.00,67.00,67.00,88.70,6,46.566,35100,7800,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,380.00,CE,0.00,0.00,0.00,186.80,69.85,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,26-Dec-2024,2024-12-26,540.00,CE,0.00,0.00,0.00,35.70,9.45,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,440.00,PE,12.90,22.80,11.70,22.20,22.20,248,1475.40575,278200,7800,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,390.00,CE,0.00,0.00,0.00,141.35,53.65,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,390.00,PE,0.00,0.00,0.00,9.65,6.75,0,0.00,0,0,22-OCT-2024
OPTSTK,PFC,28-Nov-2024,2024-11-28,430.00,CE,37.00,37.50,35.40,36.55,34.90,5,30.3225,11700,1300,22-OCT-2024
OPTSTK,PFC,31-Oct-2024,2024-10-31,550.00,CE,0.55,0.55,0.35,0.40,0.40,356,2547.46245,1768000,-166400,22-OCT-2024
OPTSTK,PFC,26-Dec-2024,2024-12-26,360.00,PE,0.00,0.00,0.00,8.40,5.80,0,0.00,0,0,22-OCT-2024
