INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,670.00,PE,0.00,0.00,0.00,87.85,66.10,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,590.00,PE,0.00,0.00,0.00,16.00,19.35,0,0.00,1000,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,610.00,CE,16.95,23.05,16.75,18.00,18.00,998,6282.4815,345000,-138000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,650.00,PE,0.00,0.00,0.00,72.85,51.70,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,700.00,PE,85.95,86.50,85.95,86.25,88.80,4,31.452,123000,-2000,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,550.00,CE,71.95,72.00,68.00,68.00,65.05,5,31.02,23000,-1000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,600.00,CE,31.60,34.40,31.60,33.95,39.00,6,38.005,16000,2000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,550.00,CE,0.00,0.00,0.00,64.05,72.60,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,570.00,CE,0.00,0.00,0.00,51.90,57.75,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,640.00,PE,32.00,33.75,29.20,33.75,33.75,28,188.0705,44000,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,620.00,PE,0.00,0.00,0.00,38.70,33.30,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,510.00,PE,0.40,0.40,0.40,0.40,0.35,1,5.104,19000,-1000,03-JAN-2025
FUTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,,,616.65,623.50,616.00,616.70,616.70,169,1046.084,668000,65000,03-JAN-2025
FUTSTK,LICHSGFIN,27-Mar-2025,2025-03-27,,,622.50,624.00,620.40,620.40,620.40,4,24.899,18000,4000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Mar-2025,2025-03-27,520.00,PE,0.00,0.00,0.00,15.20,5.90,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,650.00,CE,11.50,11.50,11.50,11.50,17.75,2,13.23,3000,2000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,680.00,PE,0.00,0.00,0.00,71.10,73.85,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,520.00,CE,0.00,0.00,0.00,132.65,97.80,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,530.00,CE,0.00,0.00,0.00,77.80,89.10,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,630.00,PE,26.05,26.65,21.70,26.40,26.40,163,1066.8175,139000,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,630.00,CE,8.75,13.15,8.35,9.65,9.65,950,6085.415,418000,10000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,630.00,CE,0.00,0.00,0.00,15.00,24.80,0,0.00,1000,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Mar-2025,2025-03-27,680.00,PE,0.00,0.00,0.00,99.20,77.05,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,550.00,PE,1.70,1.80,1.30,1.70,1.70,171,943.2515,439000,-5000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,620.00,CE,24.30,24.30,24.30,24.30,29.05,1,6.443,1000,1000,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,560.00,CE,0.00,0.00,0.00,51.00,56.55,0,0.00,33000,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,560.00,CE,0.00,0.00,0.00,102.00,64.95,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,740.00,CE,0.30,0.35,0.30,0.35,0.35,9,66.6305,109000,3000,03-JAN-2025
OPTSTK,LICHSGFIN,27-Feb-2025,2025-02-27,640.00,PE,0.00,0.00,0.00,48.30,45.10,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Mar-2025,2025-03-27,660.00,PE,0.00,0.00,0.00,84.50,62.85,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,27-Mar-2025,2025-03-27,680.00,CE,0.00,0.00,0.00,19.70,16.85,0,0.00,0,0,03-JAN-2025
OPTSTK,LICHSGFIN,30-Jan-2025,2025-01-30,680.00,PE,65.05,65.20,63.70,63.70,70.60,13,96.8105,95000,-11000,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1720.00,PE,0.00,0.00,0.00,165.65,82.05,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1760.00,CE,0.00,0.00,0.00,20.80,37.55,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1760.00,PE,0.00,0.00,0.00,195.25,105.15,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1540.00,CE,0.00,0.00,0.00,98.15,168.80,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1540.00,CE,0.00,0.00,0.00,161.00,153.55,0,0.00,40950,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1600.00,CE,111.00,111.00,111.00,111.00,121.80,1,5.9885,3850,350,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1600.00,CE,97.00,107.90,89.90,101.45,101.45,92,546.39165,119350,-1050,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1440.00,PE,0.00,0.00,0.00,29.05,5.00,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1700.00,CE,38.75,42.40,30.35,37.75,37.75,990,6014.70887,231000,350,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1700.00,PE,0.00,0.00,0.00,144.90,62.05,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1660.00,CE,60.95,63.05,50.00,58.55,58.55,286,1717.45577,74200,-8400,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1720.00,PE,0.00,0.00,0.00,213.70,72.85,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1720.00,CE,0.00,0.00,0.00,43.65,70.70,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1580.00,CE,111.00,118.80,107.00,118.75,118.75,11,65.21655,49000,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1580.00,CE,0.00,0.00,0.00,77.05,136.70,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1920.00,CE,0.00,0.00,0.00,11.05,15.85,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1620.00,CE,80.00,92.00,80.00,86.20,86.20,18,107.507925,44100,1750,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1620.00,CE,0.00,0.00,0.00,59.35,107.85,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1400.00,PE,0.00,0.00,0.00,5.40,0.90,0,0.00,3500,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Mar-2025,2025-03-27,1400.00,CE,0.00,0.00,0.00,212.35,306.50,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1760.00,PE,0.00,0.00,0.00,246.30,97.30,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1540.00,PE,3.80,4.45,3.50,4.00,4.00,222,1199.7685,79800,31850,03-JAN-2025
OPTSTK,UNITDSPR,30-Jan-2025,2025-01-30,1880.00,CE,3.00,3.45,2.05,2.90,2.90,257,1693.47902,50750,-24500,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1360.00,PE,0.00,0.00,0.00,24.05,0.35,0,0.00,0,0,03-JAN-2025
OPTSTK,UNITDSPR,27-Feb-2025,2025-02-27,1920.00,CE,0.00,0.00,0.00,6.15,7.15,0,0.00,0,0,03-JAN-2025
