INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,900.00,PE,3.50,5.50,3.45,4.75,4.75,285,1611.05062,171250,116250,20-SEP-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1000.00,CE,0.00,0.00,0.00,68.60,81.60,0,0.00,0,0,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,960.00,PE,11.20,18.00,10.70,16.25,16.25,137,834.504062,225000,25000,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1100.00,CE,1.70,3.10,0.90,1.00,1.00,2184,15036.9346,320625,-92500,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1060.00,CE,4.50,9.05,2.20,2.60,2.60,5388,35842.2471,1048125,61875,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1160.00,PE,0.00,0.00,0.00,109.60,149.35,0,0.00,3125,0,20-SEP-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1160.00,CE,0.00,0.00,0.00,24.00,26.05,0,0.00,0,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1160.00,CE,0.70,0.75,0.25,0.30,0.30,101,732.531875,152500,-12500,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1160.00,CE,0.00,0.00,0.00,23.20,12.75,0,0.00,625,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,920.00,CE,92.65,92.65,92.65,92.65,91.15,1,6.3290625,60000,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,940.00,PE,1.20,3.40,1.15,1.85,1.85,1200,7065.31656,332500,-3125,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,940.00,CE,0.00,0.00,0.00,100.10,99.45,0,0.00,40000,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,980.00,PE,5.50,9.85,2.55,5.90,5.90,3637,22417.3612,482500,34375,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,880.00,PE,0.60,0.80,0.45,0.55,0.55,38,209.142187,86250,-10625,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1040.00,CE,40.00,44.35,27.00,28.95,28.95,280,1874.52906,85000,21875,20-SEP-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1040.00,PE,0.00,0.00,0.00,114.45,79.25,0,0.00,0,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1140.00,PE,0.00,0.00,0.00,87.55,129.45,0,0.00,3125,0,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,900.00,CE,123.00,130.00,123.00,130.00,129.30,4,25.625,5625,2500,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,840.00,PE,0.40,0.40,0.20,0.30,0.30,21,110.291875,60625,-1250,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,860.00,PE,2.00,2.00,0.85,0.85,0.05,3,16.148125,75000,0,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,860.00,PE,0.00,0.00,0.00,21.00,6.35,0,0.00,0,0,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,780.00,PE,0.00,0.00,0.00,0.05,0.00,0,0.00,2500,0,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1000.00,CE,68.20,68.20,45.75,48.05,48.05,276,1813.74281,90625,15000,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,960.00,PE,3.60,5.70,1.75,3.25,3.25,2180,13130.7615,506875,100625,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,860.00,CE,162.00,162.00,161.00,161.00,150.45,2,12.76875,625,-1250,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1100.00,CE,15.95,20.00,10.60,11.75,11.75,575,4001.16812,189375,22500,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,900.00,CE,115.35,116.60,109.00,116.60,110.70,6,37.9996875,26875,-625,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1060.00,PE,55.70,64.25,55.15,64.25,78.75,40,279.975312,26875,18750,20-SEP-2024
OPTSTK,JINDALSTEL,26-Sep-2024,2024-09-26,1060.00,PE,34.20,58.00,28.70,53.10,53.10,346,2390.92,311250,1250,20-SEP-2024
OPTSTK,JINDALSTEL,31-Oct-2024,2024-10-31,1040.00,PE,54.50,54.50,45.00,52.70,66.50,15,102.51,16875,6875,20-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,8800.00,CE,1.30,2.50,1.30,1.50,1.50,6,66.0124375,5375,-125,20-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7500.00,CE,401.70,489.95,380.00,489.95,489.95,8,79.156875,250,250,20-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,6900.00,PE,0.00,0.00,0.00,93.10,117.70,0,0.00,375,0,20-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,6900.00,CE,0.00,0.00,0.00,1217.40,969.90,0,0.00,0,0,20-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,7700.00,CE,382.15,382.15,382.15,382.15,382.15,1,10.1026875,125,125,20-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,7700.00,PE,192.60,231.60,75.00,99.40,99.40,344,3369.45937,39250,-3750,20-SEP-2024
OPTSTK,ABB,31-Oct-2024,2024-10-31,8400.00,CE,0.00,0.00,0.00,450.25,203.95,0,0.00,0,0,20-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,7200.00,CE,418.45,458.60,418.45,458.60,524.80,2,19.0963125,875,-125,20-SEP-2024
OPTSTK,ABB,26-Sep-2024,2024-09-26,8100.00,CE,20.00,28.50,13.90,20.75,20.75,972,9866.7895,52250,1875,20-SEP-2024
