INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1200.00,CE,0.00,0.00,0.00,48.60,68.55,0,0.00,456,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1170.00,CE,0.00,0.00,0.00,77.75,70.30,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1170.00,PE,0.10,0.25,0.05,0.05,1213.45,109,581.578524,55176,-4560,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1170.00,PE,15.95,15.95,9.65,10.15,10.15,251,1353.84165,63840,-7296,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1170.00,CE,30.00,32.00,27.00,32.00,1213.45,10,54.704268,12768,-1368,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1280.00,CE,6.55,10.00,6.10,9.30,9.30,291,1709.15024,188328,4560,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1280.00,CE,0.00,0.00,0.00,41.80,33.25,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1310.00,CE,0.05,0.10,0.05,0.05,1213.45,33,197.139516,14592,0,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1000.00,CE,0.00,0.00,0.00,221.30,227.50,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1000.00,PE,0.00,0.00,0.00,4.85,1.55,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1140.00,CE,0.00,0.00,0.00,110.45,107.10,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1060.00,PE,0.00,0.00,0.00,11.50,1.65,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1060.00,PE,0.05,0.05,0.05,0.05,1213.45,2,9.667656,15048,-456,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1100.00,CE,103.45,103.45,103.45,103.45,1213.45,1,5.487732,13224,-456,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1400.00,CE,0.00,0.00,0.00,14.60,8.55,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1080.00,CE,0.00,0.00,0.00,154.85,1213.45,0,0.00,0,0,26-SEP-2024
FUTSTK,TATACONSUM,28-Nov-2024,2024-11-28,,,1209.00,1232.80,1209.00,1230.05,1230.05,134,745.840896,77520,-912,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1110.00,CE,0.00,0.00,0.00,105.00,1213.45,0,0.00,912,0,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1100.00,PE,0.15,0.15,0.05,0.05,1213.45,20,100.326384,91200,-6384,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1180.00,CE,0.00,0.00,0.00,86.15,80.25,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1180.00,CE,39.40,55.90,39.40,55.45,55.45,126,705.669804,36936,-11856,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1180.00,PE,0.00,0.00,0.00,46.45,32.00,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1180.00,PE,20.50,20.50,12.00,12.50,12.50,335,1826.7246,95304,1824,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1260.00,CE,9.90,15.00,9.90,14.25,14.25,772,4479.20706,268128,-16416,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1080.00,PE,0.00,0.00,0.00,15.75,7.70,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1060.00,CE,0.00,0.00,0.00,185.05,162.50,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,28-Nov-2024,2024-11-28,1060.00,CE,0.00,0.00,0.00,169.60,172.10,0,0.00,0,0,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1290.00,CE,5.95,8.15,5.80,7.70,7.70,250,1478.21269,40128,2736,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1290.00,CE,0.05,0.15,0.05,0.15,1213.45,14,82.35816,33744,-3192,26-SEP-2024
OPTSTK,TATACONSUM,31-Oct-2024,2024-10-31,1250.00,PE,52.85,55.00,43.35,44.35,44.35,48,284.70132,79800,10032,26-SEP-2024
OPTSTK,TATACONSUM,26-Sep-2024,2024-09-26,1230.00,PE,26.10,27.50,13.60,16.75,1213.45,40,228.545148,101688,-5472,26-SEP-2024
OPTSTK,SAIL,28-Nov-2024,2024-11-28,115.00,CE,0.00,0.00,0.00,27.20,28.60,0,0.00,0,0,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,100.00,PE,0.00,0.00,0.00,0.05,139.20,0,0.00,212000,0,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,155.00,PE,20.75,21.25,15.60,16.20,139.20,27,188.012,20000,-40000,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,155.00,CE,0.90,1.90,0.70,1.60,1.60,791,4950.022,1232000,736000,26-SEP-2024
OPTSTK,SAIL,28-Nov-2024,2024-11-28,150.00,PE,0.00,0.00,0.00,23.35,18.05,0,0.00,0,0,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,150.00,PE,16.00,16.50,11.90,12.10,12.10,213,1389.574,2064000,284000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,150.00,CE,0.05,0.05,0.05,0.05,139.20,162,972.324,3360000,84000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,170.00,PE,35.75,36.25,30.65,30.75,139.20,39,316.678,208000,12000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,127.50,CE,5.85,12.10,5.05,12.10,139.20,89,489.136,996000,-232000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,117.50,PE,0.00,0.00,0.00,0.05,139.20,0,0.00,168000,0,26-SEP-2024
FUTSTK,SAIL,28-Nov-2024,2024-11-28,,,135.83,141.53,134.19,141.34,141.34,858,4776.7972,4584000,1072000,26-SEP-2024
OPTSTK,SAIL,28-Nov-2024,2024-11-28,140.00,CE,9.00,9.25,8.80,9.05,9.05,24,143.042,100000,68000,26-SEP-2024
OPTSTK,SAIL,28-Nov-2024,2024-11-28,140.00,PE,7.00,7.00,7.00,7.00,12.20,1,5.88,4000,4000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,175.00,PE,41.80,41.80,40.50,40.50,139.20,11,95.026,96000,-16000,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,117.50,CE,0.00,0.00,0.00,23.10,24.25,0,0.00,0,0,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,132.50,PE,5.00,5.40,2.50,2.60,2.60,225,1224.42,332000,252000,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,132.50,CE,6.70,10.80,6.30,10.60,10.60,140,786.91,156000,128000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,132.50,PE,0.20,0.75,0.05,0.05,139.20,426,2261.128,944000,-192000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,170.00,CE,0.05,0.05,0.05,0.05,139.20,21,142.842,1052000,64000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,105.00,CE,0.00,0.00,0.00,42.15,139.20,0,0.00,0,0,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,105.00,PE,0.95,0.95,0.25,0.30,0.40,25,105.398,372000,16000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,162.50,CE,0.00,0.00,0.00,0.10,139.20,0,0.00,4000,0,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,120.00,PE,0.05,0.05,0.05,0.05,139.20,11,52.822,2896000,-40000,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,120.00,PE,1.30,1.45,0.70,0.75,0.75,727,3518.316,1556000,132000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,120.00,CE,12.00,19.00,12.00,19.00,139.20,32,176.498,124000,-68000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,100.00,CE,34.00,39.30,34.00,39.30,139.20,8,43.754,40000,32000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,145.00,PE,11.00,11.45,5.45,5.80,139.20,237,1460.2,396000,-560000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,180.00,CE,0.05,0.05,0.05,0.05,139.20,21,151.242,208000,60000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,140.00,PE,7.10,7.10,0.75,0.80,139.20,344,1961.188,584000,-448000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,127.50,PE,0.05,0.05,0.05,0.05,139.20,36,183.672,492000,-92000,26-SEP-2024
OPTSTK,SAIL,31-Oct-2024,2024-10-31,127.50,CE,12.95,14.65,12.95,14.55,14.55,19,107.438,68000,60000,26-SEP-2024
OPTSTK,SAIL,26-Sep-2024,2024-09-26,137.50,CE,0.25,2.40,0.10,1.70,139.20,1145,6345.646,436000,-1076000,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1440.00,CE,102.00,102.00,80.60,86.10,1528.50,6,45.7765,2000,1000,26-SEP-2024
OPTSTK,BHARATFORG,31-Oct-2024,2024-10-31,1440.00,PE,17.20,26.90,17.00,20.05,20.05,220,1609.46625,78000,30000,26-SEP-2024
OPTSTK,BHARATFORG,31-Oct-2024,2024-10-31,1500.00,CE,87.00,88.00,65.85,79.30,79.30,462,3635.04075,67000,51500,26-SEP-2024
OPTSTK,BHARATFORG,31-Oct-2024,2024-10-31,1420.00,CE,0.00,0.00,0.00,214.05,147.50,0,0.00,0,0,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1780.00,PE,0.00,0.00,0.00,215.70,1528.50,0,0.00,0,0,26-SEP-2024
OPTSTK,BHARATFORG,31-Oct-2024,2024-10-31,1780.00,CE,7.20,7.70,5.20,7.25,7.25,51,455.6095,17000,8000,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1680.00,CE,0.05,0.20,0.05,0.05,1528.50,61,512.42525,89000,-11500,26-SEP-2024
OPTSTK,BHARATFORG,28-Nov-2024,2024-11-28,1480.00,CE,0.00,0.00,0.00,198.10,137.45,0,0.00,0,0,26-SEP-2024
FUTSTK,BHARATFORG,26-Sep-2024,2024-09-26,,,1549.10,1556.15,1505.00,1531.05,1528.50,4542,34636.393,2098500,-857500,26-SEP-2024
OPTSTK,BHARATFORG,31-Oct-2024,2024-10-31,1600.00,CE,41.45,42.15,27.40,34.10,34.10,2230,18218.6797,373000,158500,26-SEP-2024
OPTSTK,BHARATFORG,28-Nov-2024,2024-11-28,1400.00,CE,0.00,0.00,0.00,250.20,187.65,0,0.00,0,0,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1400.00,PE,0.05,0.05,0.05,0.05,1528.50,10,70.0025,76000,-5000,26-SEP-2024
OPTSTK,BHARATFORG,28-Nov-2024,2024-11-28,1680.00,PE,0.00,0.00,0.00,173.35,184.60,0,0.00,0,0,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1680.00,PE,0.00,0.00,0.00,88.60,1528.50,0,0.00,8500,0,26-SEP-2024
OPTSTK,BHARATFORG,28-Nov-2024,2024-11-28,1680.00,CE,0.00,0.00,0.00,101.50,54.15,0,0.00,0,0,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1420.00,PE,0.20,0.20,0.05,0.05,1528.50,2,14.20125,15000,0,26-SEP-2024
OPTSTK,BHARATFORG,26-Sep-2024,2024-09-26,1420.00,CE,105.95,105.95,105.75,105.75,1528.50,4,30.517,0,0,26-SEP-2024
