INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,SJVN,30-Jan-2025,2025-01-30,102.50,PE,0.00,0.00,0.00,4.70,3.95,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,107.50,PE,0.00,0.00,0.00,6.45,5.80,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,107.50,CE,0.00,0.00,0.00,18.25,13.25,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,112.50,PE,0.00,0.00,0.00,8.50,8.05,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,102.50,CE,0.00,0.00,0.00,21.45,16.40,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,102.50,CE,0.00,0.00,0.00,18.05,13.35,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,110.00,CE,6.90,7.50,6.90,7.25,7.25,31,171.642712,127575,108675,02-DEC-2024
OPTSTK,SJVN,27-Feb-2025,2025-02-27,110.00,PE,0.00,0.00,0.00,9.35,8.50,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,130.00,CE,0.80,0.85,0.70,0.75,0.75,37,228.609675,240975,70875,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,135.00,CE,0.00,0.00,0.00,0.60,0.80,0,0.00,4725,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,127.50,PE,0.00,0.00,0.00,16.75,17.20,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,127.50,CE,0.00,0.00,0.00,8.80,4.90,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,117.50,PE,0.00,0.00,0.00,10.95,10.70,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,120.00,CE,0.00,0.00,0.00,11.75,7.30,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,27-Feb-2025,2025-02-27,120.00,CE,0.00,0.00,0.00,14.45,9.55,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,120.00,PE,0.00,0.00,0.00,8.75,9.35,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,30-Jan-2025,2025-01-30,125.00,PE,0.00,0.00,0.00,15.20,15.45,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,27-Feb-2025,2025-02-27,125.00,CE,0.00,0.00,0.00,12.40,7.75,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,26-Dec-2024,2024-12-26,125.00,PE,0.00,0.00,0.00,11.80,12.95,0,0.00,0,0,02-DEC-2024
OPTSTK,SJVN,27-Feb-2025,2025-02-27,125.00,PE,0.00,0.00,0.00,17.20,16.95,0,0.00,0,0,02-DEC-2024
