INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,890.00,CE,0.00,0.00,0.00,78.40,84.60,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,890.00,PE,4.95,9.95,3.50,6.40,6.40,980,5486.68375,128125,21250,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1020.00,PE,0.00,0.00,0.00,123.40,94.25,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1020.00,CE,7.70,9.50,3.35,5.20,5.20,1169,7497.41281,218125,21875,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,930.00,CE,0.00,0.00,0.00,57.55,59.45,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,930.00,PE,0.00,0.00,0.00,56.75,33.45,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,910.00,PE,9.00,16.15,6.20,10.50,10.50,963,5536.77687,137500,16250,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,880.00,PE,0.00,0.00,0.00,11.80,16.20,0,0.00,1250,0,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,880.00,CE,0.00,0.00,0.00,102.30,106.90,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1120.00,PE,0.00,0.00,0.00,195.00,168.65,0,0.00,625,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,910.00,CE,56.55,64.10,39.70,51.60,51.60,51,306.184062,85000,-4375,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,910.00,CE,0.00,0.00,0.00,67.45,71.35,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,910.00,PE,0.00,0.00,0.00,46.85,25.55,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1120.00,CE,0.00,0.00,0.00,53.75,5.65,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1120.00,PE,0.00,0.00,0.00,199.55,169.90,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,880.00,CE,78.95,78.95,71.80,74.30,74.30,6,35.803125,12500,1250,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,880.00,CE,0.00,0.00,0.00,184.15,91.75,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,880.00,PE,4.30,7.60,2.75,4.80,4.80,910,5030.56093,322500,-65000,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1120.00,CE,0.00,0.00,0.00,20.20,14.75,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,880.00,PE,0.00,0.00,0.00,45.95,25.75,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1120.00,CE,0.00,0.00,0.00,1.90,0.60,0,0.00,625,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1120.00,PE,0.00,0.00,0.00,125.30,167.95,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,920.00,PE,11.70,20.50,8.00,13.55,13.55,1647,9609.755,319375,22500,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,920.00,PE,25.10,25.10,25.10,25.10,29.30,1,5.906875,1875,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1080.00,PE,0.00,0.00,0.00,150.00,130.10,0,0.00,25000,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,920.00,CE,57.45,60.00,33.15,43.05,43.05,314,1894.25406,243125,-22500,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1080.00,PE,0.00,0.00,0.00,167.50,137.60,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1080.00,PE,0.00,0.00,0.00,100.35,132.80,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1040.00,PE,0.00,0.00,0.00,78.20,100.40,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1040.00,PE,0.00,0.00,0.00,137.45,107.90,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1040.00,PE,76.05,81.70,74.55,81.70,93.55,4,27.926875,9375,1250,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1040.00,CE,0.00,0.00,0.00,85.20,17.40,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1040.00,CE,4.75,5.90,2.05,3.00,3.00,3170,20680.2506,253125,79375,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,1040.00,CE,0.00,0.00,0.00,36.65,31.55,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,980.00,CE,17.85,22.65,9.45,13.95,13.95,2993,18630.9396,240000,-5000,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1030.00,CE,5.05,7.45,2.60,3.95,3.95,563,3641.50843,65625,5000,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1030.00,PE,0.00,0.00,0.00,121.55,92.85,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1090.00,CE,1.45,1.60,0.75,0.75,1.45,30,204.609687,8125,-8750,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,850.00,PE,0.00,0.00,0.00,23.75,9.55,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,850.00,CE,0.00,0.00,0.00,103.70,114.85,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,850.00,CE,0.00,0.00,0.00,95.80,103.40,0,0.00,5000,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,850.00,PE,3.20,3.40,1.30,2.20,2.20,490,2609.60187,132500,10000,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1070.00,CE,1.95,2.40,0.95,1.40,1.40,126,843.982812,53750,-4375,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,960.00,CE,0.00,0.00,0.00,63.15,61.20,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,1100.00,PE,0.00,0.00,0.00,112.50,150.10,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,860.00,CE,0.00,0.00,0.00,114.25,120.90,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,1050.00,CE,3.90,4.65,1.60,2.35,2.35,1402,9225.07906,228750,-148750,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,940.00,PE,19.10,30.00,12.95,21.25,21.25,1882,11286.2521,328750,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,860.00,PE,0.00,0.00,0.00,16.00,11.50,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,860.00,CE,0.00,0.00,0.00,99.35,94.40,0,0.00,12500,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,740.00,PE,0.00,0.00,0.00,2.90,0.65,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,740.00,PE,0.60,0.60,0.25,0.40,0.05,30,138.832187,22500,1250,07-NOV-2024
FUTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,,,962.00,972.55,932.10,949.75,949.75,9825,58544.6725,21756250,-158125,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,900.00,CE,0.00,0.00,0.00,91.20,93.90,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,810.00,PE,3.00,3.00,2.50,2.65,4.15,18,91.428125,12500,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,810.00,CE,0.00,0.00,0.00,232.75,141.30,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,26-Dec-2024,2024-12-26,840.00,PE,7.80,7.80,4.75,6.60,6.60,43,227.317812,5625,2500,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,840.00,PE,1.30,2.55,1.00,1.65,1.65,169,888.814062,56250,-19375,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,840.00,CE,0.00,0.00,0.00,127.10,135.85,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,900.00,CE,63.70,74.95,46.00,57.05,57.05,126,758.658125,130000,-5625,07-NOV-2024
OPTSTK,JINDALSTEL,30-Jan-2025,2025-01-30,960.00,PE,0.00,0.00,0.00,85.35,58.80,0,0.00,0,0,07-NOV-2024
OPTSTK,JINDALSTEL,28-Nov-2024,2024-11-28,960.00,CE,30.05,33.00,15.15,21.75,21.75,5254,32316.3937,644375,160000,07-NOV-2024
OPTSTK,HINDPETRO,26-Dec-2024,2024-12-26,310.00,CE,0.00,0.00,0.00,113.55,90.30,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,28-Nov-2024,2024-11-28,310.00,PE,0.40,0.40,0.35,0.40,0.05,19,119.423362,400950,0,07-NOV-2024
OPTSTK,HINDPETRO,28-Nov-2024,2024-11-28,310.00,CE,0.00,0.00,0.00,117.45,87.75,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,26-Dec-2024,2024-12-26,450.00,PE,0.00,0.00,0.00,51.80,57.40,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,28-Nov-2024,2024-11-28,450.00,PE,57.00,57.00,50.50,50.50,53.90,3,30.668625,111375,-4050,07-NOV-2024
OPTSTK,HINDPETRO,26-Dec-2024,2024-12-26,450.00,CE,3.65,5.45,3.65,4.80,7.95,15,138.071587,42525,12150,07-NOV-2024
OPTSTK,HINDPETRO,28-Nov-2024,2024-11-28,450.00,CE,1.15,1.60,1.05,1.35,1.35,648,5922.18135,1571400,-155925,07-NOV-2024
OPTSTK,HINDPETRO,30-Jan-2025,2025-01-30,450.00,CE,0.00,0.00,0.00,16.90,14.85,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,30-Jan-2025,2025-01-30,300.00,PE,0.00,0.00,0.00,6.30,2.05,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,30-Jan-2025,2025-01-30,450.00,PE,0.00,0.00,0.00,77.90,61.45,0,0.00,0,0,07-NOV-2024
OPTSTK,HINDPETRO,28-Nov-2024,2024-11-28,380.00,CE,20.50,25.95,16.90,23.45,23.45,467,3794.01063,947700,-4050,07-NOV-2024
OPTSTK,HINDPETRO,26-Dec-2024,2024-12-26,380.00,CE,30.00,30.00,30.00,30.00,34.60,1,8.3025,6075,0,07-NOV-2024
