INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,172.50,PE,0.00,0.00,0.00,8.00,15.00,0,0.00,0,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,145.00,PE,0.00,0.00,0.00,3.20,1.80,0,0.00,2700,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,180.00,PE,19.65,20.50,17.40,20.40,20.45,17,91.341,1771200,-27000,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,157.50,PE,2.60,3.90,1.85,3.40,3.40,290,1255.7511,345600,56700,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,147.50,PE,0.95,1.10,0.60,1.00,1.00,15,60.0939,29700,5400,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,137.50,PE,0.00,0.00,0.00,0.40,0.05,0,0.00,0,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,135.00,PE,0.00,0.00,0.00,0.45,0.05,0,0.00,0,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,177.50,PE,17.25,18.10,16.20,16.20,18.05,4,21.0357,396900,-2700,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,162.50,PE,5.45,6.50,3.65,5.95,5.95,437,1970.5815,218700,67500,13-FEB-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,185.00,CE,0.00,0.00,0.00,11.65,2.40,0,0.00,0,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,162.50,CE,0.00,0.00,0.00,6.30,6.35,0,0.00,2700,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,210.00,CE,0.10,0.10,0.10,0.10,0.05,10,56.727,529200,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,197.50,CE,0.10,0.10,0.10,0.10,0.05,1,5.3352,189000,0,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,195.00,CE,0.20,0.20,0.15,0.15,0.15,53,279.3096,494100,-13500,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,170.00,CE,1.40,1.90,0.95,1.20,1.20,1211,5603.31945,3339900,521100,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,145.00,CE,16.65,18.30,14.40,15.15,15.15,55,238.31685,64800,-18900,13-FEB-2025
OPTSTK,ABCAPITAL,27-Feb-2025,2025-02-27,140.00,CE,20.60,20.60,20.20,20.20,19.70,2,8.6616,8100,2700,13-FEB-2025
