INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,210.00,CE,0.00,0.00,0.00,22.45,16.90,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,200.00,CE,0.00,0.00,0.00,14.90,17.30,0,0.00,33000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,170.00,CE,0.00,0.00,0.00,33.45,38.60,0,0.00,6000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,202.50,PE,0.00,0.00,0.00,12.00,4.25,0,0.00,108000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,230.00,CE,0.00,0.00,0.00,9.55,5.10,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,217.50,CE,0.00,0.00,0.00,9.95,3.60,0,0.00,294000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,212.50,PE,0.00,0.00,0.00,18.50,9.15,0,0.00,18000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,217.50,PE,0.00,0.00,0.00,20.85,16.60,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,182.50,CE,0.00,0.00,0.00,33.40,29.60,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,180.00,PE,0.00,0.00,0.00,8.00,4.55,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,205.00,CE,0.00,0.00,0.00,24.80,19.35,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,230.00,PE,0.00,0.00,0.00,36.60,25.25,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,210.00,PE,0.00,0.00,0.00,16.55,7.70,0,0.00,153000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,197.50,PE,0.00,0.00,0.00,5.00,2.65,0,0.00,357000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,207.50,CE,0.00,0.00,0.00,8.00,7.60,0,0.00,138000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,212.50,PE,0.00,0.00,0.00,18.00,13.65,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,202.50,CE,11.00,11.00,11.00,11.00,11.00,3,19.215,150000,-9000,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,207.50,CE,0.00,0.00,0.00,18.35,13.20,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,230.00,PE,0.00,0.00,0.00,47.40,22.40,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,215.00,CE,0.00,0.00,0.00,20.25,14.70,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,217.50,CE,0.00,0.00,0.00,14.00,8.90,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,225.00,CE,0.00,0.00,0.00,1.15,1.85,0,0.00,1311000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,175.00,PE,0.00,0.00,0.00,1.00,0.10,0,0.00,324000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,230.00,CE,1.00,1.00,1.00,1.00,1.15,1,6.93,1308000,-3000,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,187.50,CE,0.00,0.00,0.00,29.90,25.70,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,225.00,PE,0.00,0.00,0.00,33.05,21.60,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,235.00,CE,0.00,0.00,0.00,8.40,4.00,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,200.00,PE,0.00,0.00,0.00,15.30,7.65,0,0.00,27000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,175.00,CE,0.00,0.00,0.00,26.40,33.70,0,0.00,15000,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,205.00,PE,0.00,0.00,0.00,17.90,13.40,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,170.00,CE,0.00,0.00,0.00,46.60,43.05,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,187.50,PE,0.00,0.00,0.00,4.55,0.80,0,0.00,51000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,172.50,PE,0.00,0.00,0.00,0.85,0.05,0,0.00,297000,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,240.00,CE,0.00,0.00,0.00,11.75,6.80,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,180.00,CE,0.00,0.00,0.00,31.15,31.65,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,192.50,CE,0.00,0.00,0.00,13.45,17.65,0,0.00,42000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,215.00,CE,0.00,0.00,0.00,14.05,9.85,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,185.00,PE,0.00,0.00,0.00,2.50,0.55,0,0.00,459000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,180.00,CE,0.00,0.00,0.00,22.30,28.85,0,0.00,33000,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,210.00,PE,0.00,0.00,0.00,20.45,15.90,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,182.50,PE,0.00,0.00,0.00,5.25,2.60,0,0.00,9000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,235.00,PE,0.00,0.00,0.00,51.55,26.95,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,170.00,PE,0.25,0.25,0.25,0.25,0.25,1,5.1075,1893000,-3000,13-MAR-2025
FUTSTK,MANAPPURAM,29-May-2025,2025-05-29,,,0.00,0.00,0.00,205.00,211.02,0,0.00,63000,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,225.00,CE,0.00,0.00,0.00,16.40,10.95,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,207.50,PE,0.00,0.00,0.00,15.00,6.40,0,0.00,138000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,215.00,CE,0.00,0.00,0.00,1.85,4.40,0,0.00,264000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,185.00,CE,0.00,0.00,0.00,17.00,24.20,0,0.00,30000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,215.00,PE,0.00,0.00,0.00,20.00,10.70,0,0.00,21000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,215.00,PE,0.00,0.00,0.00,26.35,15.10,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,195.00,PE,0.00,0.00,0.00,15.20,5.80,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,197.50,PE,0.00,0.00,0.00,10.75,6.70,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,210.00,CE,0.00,0.00,0.00,5.40,6.40,0,0.00,2487000,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,230.00,CE,0.00,0.00,0.00,14.70,9.40,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,200.00,PE,0.00,0.00,0.00,15.55,11.15,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,210.00,PE,0.00,0.00,0.00,23.30,12.30,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,200.00,CE,11.00,13.00,11.00,13.00,12.05,50,319.191,2700000,-150000,13-MAR-2025
OPTSTK,MANAPPURAM,29-May-2025,2025-05-29,190.00,CE,0.00,0.00,0.00,33.00,28.10,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,192.50,PE,0.00,0.00,0.00,8.80,5.05,0,0.00,0,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,185.00,PE,0.00,0.00,0.00,8.85,3.10,0,0.00,24000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,225.00,PE,0.00,0.00,0.00,24.60,18.15,0,0.00,9000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,195.00,PE,0.00,0.00,0.00,5.05,2.05,0,0.00,3207000,0,13-MAR-2025
OPTSTK,MANAPPURAM,27-Mar-2025,2025-03-27,220.00,PE,0.00,0.00,0.00,23.95,14.20,0,0.00,123000,0,13-MAR-2025
OPTSTK,MANAPPURAM,24-Apr-2025,2025-04-24,190.00,CE,0.00,0.00,0.00,25.25,23.90,0,0.00,0,0,13-MAR-2025
