INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,690.00,CE,4.00,5.15,3.85,5.10,5.10,26,180.5495,492000,-25000,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,660.00,CE,0.00,0.00,0.00,139.45,50.00,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,840.00,CE,0.00,0.00,0.00,45.15,8.60,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,710.00,CE,0.00,0.00,0.00,91.15,18.85,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,790.00,CE,0.80,0.80,0.55,0.70,0.70,10,79.0705,662000,-10000,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,760.00,PE,0.00,0.00,0.00,56.20,127.25,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,590.00,PE,4.00,4.00,4.00,4.00,7.75,1,5.94,37000,-1000,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,590.00,CE,0.00,0.00,0.00,187.40,73.45,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,780.00,CE,0.00,0.00,0.00,68.35,16.20,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,560.00,CE,0.00,0.00,0.00,93.10,85.20,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,860.00,PE,0.00,0.00,0.00,102.20,213.55,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,860.00,CE,0.00,0.00,0.00,39.00,6.90,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,590.00,PE,0.00,0.00,0.00,3.10,17.70,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,630.00,CE,0.00,0.00,0.00,151.90,49.35,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,640.00,PE,13.00,16.00,13.00,14.00,14.00,6,39.23,716000,-6000,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,620.00,CE,0.00,0.00,0.00,170.30,69.25,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,560.00,PE,0.00,0.00,0.00,10.50,17.70,0,0.00,6000,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,860.00,PE,0.00,0.00,0.00,115.45,212.65,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,830.00,PE,0.00,0.00,0.00,125.00,186.85,0,0.00,15000,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,560.00,PE,0.00,0.00,0.00,2.85,9.95,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,560.00,CE,0.00,0.00,0.00,240.55,95.40,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,830.00,PE,0.00,0.00,0.00,86.20,185.05,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,700.00,CE,0.00,0.00,0.00,111.95,35.15,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,790.00,PE,0.00,0.00,0.00,61.45,148.25,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,790.00,PE,0.00,0.00,0.00,143.20,147.55,0,0.00,141000,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,520.00,CE,0.00,0.00,0.00,258.75,137.65,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,520.00,PE,0.00,0.00,0.00,1.75,9.05,0,0.00,0,0,08-AUG-2024
FUTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,,,640.35,646.70,635.00,644.00,644.00,32,205.0015,2032000,-32000,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,610.00,CE,0.00,0.00,0.00,169.35,60.65,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,31-Oct-2024,2024-10-31,840.00,PE,0.00,0.00,0.00,101.95,194.65,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,26-Sep-2024,2024-09-26,540.00,CE,0.00,0.00,0.00,252.05,111.65,0,0.00,0,0,08-AUG-2024
OPTSTK,LICHSGFIN,29-Aug-2024,2024-08-29,810.00,PE,0.00,0.00,0.00,133.10,167.10,0,0.00,48000,0,08-AUG-2024
OPTSTK,ADANIENT,26-Sep-2024,2024-09-26,3150.00,PE,0.00,0.00,0.00,392.80,263.60,0,0.00,0,0,08-AUG-2024
FUTSTK,ADANIENT,26-Sep-2024,2024-09-26,,,3230.00,3282.30,3196.15,3203.40,3203.40,1181,11460.8577,574800,96000,08-AUG-2024
OPTSTK,ADANIENT,29-Aug-2024,2024-08-29,3350.00,PE,173.75,205.85,147.35,200.40,200.40,223,2356.9746,85800,-2400,08-AUG-2024
OPTSTK,ADANIENT,26-Sep-2024,2024-09-26,3350.00,CE,0.00,0.00,0.00,189.05,227.00,0,0.00,0,0,08-AUG-2024
OPTSTK,ADANIENT,29-Aug-2024,2024-08-29,3050.00,PE,39.95,45.00,26.80,39.90,39.90,3126,28955.8426,215400,-13800,08-AUG-2024
OPTSTK,ADANIENT,26-Sep-2024,2024-09-26,3400.00,PE,0.00,0.00,0.00,515.65,408.50,0,0.00,0,0,08-AUG-2024
OPTSTK,ADANIENT,29-Aug-2024,2024-08-29,2550.00,PE,7.00,7.05,5.30,5.45,13.35,9,69.00525,5100,-900,08-AUG-2024
OPTSTK,ADANIENT,26-Sep-2024,2024-09-26,2800.00,PE,0.00,0.00,0.00,213.20,118.10,0,0.00,0,0,08-AUG-2024
OPTSTK,ADANIENT,29-Aug-2024,2024-08-29,2500.00,PE,6.35,7.95,4.30,5.65,5.65,472,3548.59065,317700,6300,08-AUG-2024
OPTSTK,ADANIENT,29-Aug-2024,2024-08-29,2850.00,CE,357.75,399.00,357.75,399.00,390.25,2,19.37025,4500,0,08-AUG-2024
