INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,200.00,PE,0.00,0.00,0.00,44.25,42.55,0,0.00,2224800,0,05-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,152.50,PE,5.30,5.60,2.95,3.10,3.10,291,1229.29245,386100,-8100,05-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,130.00,CE,0.00,0.00,0.00,57.15,27.25,0,0.00,0,0,05-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,152.50,PE,0.00,0.00,0.00,6.70,5.20,0,0.00,0,0,05-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,PE,0.00,0.00,0.00,55.80,52.50,0,0.00,583200,0,05-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,205.00,PE,0.00,0.00,0.00,45.30,47.50,0,0.00,40500,0,05-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,185.00,CE,0.00,0.00,0.00,11.65,1.05,0,0.00,0,0,05-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,175.00,CE,2.25,2.25,2.25,2.25,2.40,1,4.78575,10800,2700,05-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,165.00,CE,0.00,0.00,0.00,4.00,5.00,0,0.00,2700,0,05-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,CE,0.00,0.00,0.00,28.80,9.35,0,0.00,0,0,05-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,CE,0.00,0.00,0.00,0.05,0.05,0,0.00,167400,0,05-MAR-2025
