INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABFRL,28-Nov-2024,2024-11-28,280.00,CE,0.00,0.00,0.00,50.20,71.75,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,280.00,CE,0.00,0.00,0.00,61.30,67.95,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,280.00,PE,0.00,0.00,0.00,10.20,1.35,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,320.00,CE,20.55,36.65,20.00,30.40,30.40,66,601.5048,247000,-2600,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,280.00,PE,0.10,0.10,0.05,0.05,0.05,18,131.0725,169000,-5200,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,370.00,PE,0.00,0.00,0.00,54.90,33.75,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,345.00,PE,12.25,12.25,3.55,4.65,4.65,1892,17219.9664,325000,291200,23-SEP-2024
OPTSTK,ABFRL,28-Nov-2024,2024-11-28,360.00,PE,0.00,0.00,0.00,54.10,32.20,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,285.00,CE,0.00,0.00,0.00,33.85,59.70,0,0.00,5200,0,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,285.00,PE,0.10,0.10,0.10,0.10,0.00,1,7.4126,13000,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,285.00,PE,0.00,0.00,0.00,9.80,1.80,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,340.00,PE,18.85,18.85,8.25,8.80,8.80,621,5662.5764,759200,751400,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,345.00,CE,8.10,19.45,8.10,14.25,14.25,152,1422.0167,85800,46800,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,375.00,CE,7.45,7.50,6.65,6.65,9.65,3,29.8116,2600,2600,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,375.00,PE,0.00,0.00,0.00,63.35,37.30,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,385.00,PE,0.00,0.00,0.00,62.75,40.30,0,0.00,0,0,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,335.00,PE,8.55,8.55,0.80,1.10,1.10,1733,15188.9218,410800,182000,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,340.00,PE,11.60,11.90,1.55,2.20,2.20,2608,23259.3426,759200,400400,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,290.00,CE,0.00,0.00,0.00,32.80,54.70,0,0.00,23400,0,23-SEP-2024
OPTSTK,ABFRL,31-Oct-2024,2024-10-31,360.00,PE,22.00,23.50,19.45,21.20,21.20,14,138.6918,20800,20800,23-SEP-2024
OPTSTK,ABFRL,26-Sep-2024,2024-09-26,275.00,CE,0.00,0.00,0.00,59.50,69.70,0,0.00,0,0,23-SEP-2024
