INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,GAIL,26-Sep-2024,2024-09-26,280.00,PE,0.00,0.00,0.00,52.50,42.45,0,0.00,4575,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,280.00,CE,0.35,0.45,0.25,0.40,0.40,475,6092.58926,2058750,1317600,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,280.00,CE,0.00,0.00,0.00,7.85,9.35,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,195.00,PE,0.00,0.00,0.00,4.30,0.60,0,0.00,0,0,30-AUG-2024
FUTSTK,GAIL,28-Nov-2024,2024-11-28,,,239.50,242.38,239.00,241.26,241.26,18,198.680355,59475,59475,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,210.00,PE,0.00,0.00,0.00,11.70,5.90,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,210.00,PE,0.00,0.00,0.00,9.85,8.30,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,235.00,PE,6.70,7.00,5.00,5.40,5.40,1443,15892.9689,2699250,887550,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,235.00,PE,0.00,0.00,0.00,17.85,15.20,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,225.00,CE,0.00,0.00,0.00,22.70,26.25,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,255.00,PE,20.60,20.80,17.35,18.55,18.55,27,337.776825,155550,86925,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,230.00,CE,0.00,0.00,0.00,24.20,27.60,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,230.00,PE,0.00,0.00,0.00,18.20,15.80,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,210.00,CE,0.00,0.00,0.00,35.55,39.75,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,210.00,CE,26.35,29.45,26.35,28.75,28.75,14,152.251425,91500,-4575,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,220.00,CE,0.00,0.00,0.00,29.50,33.30,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,28-Nov-2024,2024-11-28,220.00,PE,0.00,0.00,0.00,13.65,11.70,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,200.00,PE,1.10,1.20,0.70,0.70,3.65,6,55.1813625,27450,27450,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,205.00,PE,0.60,0.60,0.40,0.40,0.40,41,385.482637,86925,73200,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,245.00,CE,9.00,9.00,9.00,9.00,16.15,1,11.6205,4575,4575,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,245.00,PE,13.10,13.10,10.15,10.95,10.95,95,1113.52983,407175,105225,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,245.00,PE,0.00,0.00,0.00,23.60,20.45,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,280.00,CE,0.00,0.00,0.00,7.90,5.95,0,0.00,0,0,30-AUG-2024
OPTSTK,GAIL,26-Sep-2024,2024-09-26,190.00,PE,0.30,0.30,0.20,0.20,0.20,54,470.021775,333975,192150,30-AUG-2024
OPTSTK,GAIL,31-Oct-2024,2024-10-31,190.00,PE,0.00,0.00,0.00,0.45,2.10,0,0.00,13725,0,30-AUG-2024
